,Valpo,"HIST 300 Historiography and Methods 3 Cr "," Developments in American, European, and Non-western historiography will be studied. In addition, this course offers a practicum in historical research methods as well as opportunities to formulate your own historiographic interpretations. Restricted to history majors. Prerequisites: HIST 100 and HIST 110. "
,Valpo,"HIST 351 Survey of English History and Culture 3 Cr "," A survey of English life from Roman times to the present, emphasizing broad movements, themes, and institutions. Cambridge Center only. Note: The courses listed below require at least sophomore standing or consent of the chair of the department. "
,Valpo,"HIST 304/504 European Imperialism and the Colonial Experience 3 Cr "," A study of European theories of imperialism will be investigated as they were implemented in specific colonies throughout the Americas, Africa, Eurasia, and Asia. Particular attention will be given to the historical and psychological experience of being colonial master or servant by drawing on film, novels, and post-colonialist literature. May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"HIST 310/510 Greek Civilization and Culture 3 Cr "," (Also offered as GKRO 310.) A study of Greek civilization from the late Bronze Age through the Hellenistic period, with emphasis on cultural, social, and political developments. No knowledge of Greek or Latin required. May be used to fulfill the Humanities: History component of General Education Requirements. Prerequisite: sophomore standing or consent of the chair of the department. "
,Valpo,"HIST 311/511 Roman Civilization and Culture 3 Cr "," (Also offered as GKRO 311.) A study of Roman civilization from the 8th century B.C. to the Council of Nicea in A.D. 325, with emphasis on cultural, social, and political developments. No knowledge of Greek or Latin required. May be used to fulfill the Humanities: History component of General Education Requirements. Prerequisite: sophomore standing or consent of the chair of the department. "
,Valpo,"HIST 312/512 Reformation Europe 3 Cr "," (Also offered as THEO 329/529.) A study of the political, socioeconomic, and religious conditions in Europe during the Reformation movements of the sixteenth century, with emphasis on popular piety, gender relations, and missionary activity. "
,Valpo,"HIST 313/513 History of Modern Britain 3 Cr "," An overview of British history from the Glorious Revolution to the present. Particular attention is given to industrialization, sex and gender in the Victorian era, social reform, imperialism, Anglo-Irish relations, and World Wars I and II. "
,Valpo,"HIST 315/515 Contemporary Europe: Century of Violence 3 Cr "," A study of twentieth-century Europe, with emphasis on relations between Nazi Germany and Europe, including the USSR and the United States where applicable. The course explores the rise of ideologies such as nationalism, communism, and fascism, the major wars, and the dominant issues associated with the post-World War II world. "
,Valpo,"HIST 316/516 Blood and Iron: Imperial Germany, 1871-1918 3 Cr "," A study of the political, social, and cultural development of Imperial Germany from its founding until its destruction during the First World War. The course considers the respective roles that personality (e.g., Bismarck and Kaiser Wilhelm II), class, and religion had in forging a path for the German nation-state. "
,Valpo,"HIST 317/517 Hitler and the Third Reich 3 Cr "," A study of the rise and reign of Adolf Hitler and National Socialism. The course analyzes the man and the movement within the larger social, economic, and political trends of nineteenth and twentieth-century Germany. The course is structured around a variety of historical debates (i.e., historical continuity versus discontinuity, Hitler as 'weak' dictator or 'strong' dictator, etc.). This course examines the racial, political, and geopolitical aspects of National Socialism and provides extensive coverage of the Holocaust. "
,Valpo,"HIST 318 The Old Regime and the French Revolution 3 Cr "," A detailed study of the causes and effects of the French Revolution. Topics discussed include the Enlightenment, social conditions, the monarchy, human rights, and the Napoleonic Era. Seminar discussions will be based on both primary and secondary source readings. "
,Valpo,"HIST 320/520 Colonial America 3 Cr "," A detailed study through readings and discussion of the major issues in colonial life. Topics will range from contact with Native Americans, to the Salem witch trials, to the origins of slavery. Students will examine European settlement patterns in the four regions of British North America, including family, religious, and political life. The course will conclude by studying the social, military, and political strain placed on colonial institutions by the Seven Years' War. "
,Valpo,"HIST 321/521 The American Revolution, 1763-1789 3 Cr "," A detailed study through readings and discussion of the unresolved conflicts between Great Britain and her American colonies; the political, military, and social aspects of the revolution; and the postwar problems culminating in the adoption of the Constitution. "
,Valpo,"HIST 323/523 Civil War and Reconstruction 3 Cr "," A study of the great watershed conflict in American history, with special emphasis on the problems of Black Americans. "
,Valpo,"HIST 324/524 Depression and War: The United States, 1929-1945 3 Cr "," This course examines the nature of the Great Depression and its effects on the relationship of government to citizens in the United States. It also traces the European and Far Eastern origins of the American involvement in World War II as well as the diplomatic and military conduct of that war. "
,Valpo,"HIST 325/525 The Age of Anxiety: United States since 1945 3 Cr "," An examination of the post war American response to the prospect of living in an uncertain world. "
,Valpo,"HIST 327/527 History of Chicago 3 Cr "," A study through readings and discussion of Chicago's development from a frontier village, to a bustling town, to the 'Second City,' to a postindustrial metropolis. "
,Valpo,"HIST 329/529 Revolution! Insurgence in Latin America 3 Cr "," Why is 'social change' such a common notion, yet revolutions are so rare? This course draws upon interdisciplinary theories of revolution and examines conditions and social forces that may lead to-or inhibit-revolution. Case studies include both 'successful' revolutions and 'failed' efforts, from Mexico to Cuba, Nicaragua to Argentina, and beyond. May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"HIST 333/533 Latin America in the Cold War Era 3 Cr "," This course examines the political and social implications of the Cold War throughout Latin America. Study will include the Guatemala coup, the Cuban Revolution, the military dictatorships of the 1970s-1980s, civil wars and revolution in Central America, and Mexico's 'dirty war.' May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"HIST 394/594 Beats and Hippies 3 Cr "," A study of the nature of post-World War II American culture through the examination of a cross section of its critics. Course materials include writings of poets, novelists, essayists, and journalists as well as collections of photos, documentaries, and commercial films. "
,Valpo,"HIST 341/541 Revolution and Its Roots: The Making of Modern China 3 Cr "," A study of the decline of traditional civilization resulting from domestic crises and foreign pressures, and the search for a new orthodoxy in the Chinese revolution. May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"HIST 342/542 Tragedy and Triumph: The Making of Modern Japan 3 Cr "," A study of Japan’s rise to its position as a world power, the tragedy of the war period, and its triumph as an economic power in the postwar world. May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"HIST 350 Colonialism and Independence: Understanding Modern Africa 3 Cr "," A topical study of Africa's struggle for political, economic, and cultural identity in the twentieth century with emphasis on exploring new historiographical methods emerging in African/world history. May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"HIST 355/555 Modern Middle Eastern History 3 Cr "," A retrospective look through documents, films, and literature at the history of the region beginning with the rise of Islam and the legacy of early splinter movements that profoundly impact twentieth century history. Particular attention is given to the breakup of the Ottoman Empire and the rise of Zionism in order to contextualize the Arab-Israeli conflict. Lastly, individual countries are studied to enhance understanding of the Middle East's influence on international affairs. May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"HIST 386 Internship in History 1-3 Cr "," Students gain experience working for an organization that utilizes historical applications. Such organizations might include historical museums and historical parks. Prerequisite: junior standing and application in writing to department chair a semester in advance. "
,Valpo,"HIST 390/590 Topics in History 3 Cr "," A study that covers a particular, large subject in history (e.g., a period or a field), selected according to student interest and instructor choice. This course may be repeated for credit if the selected subjects are different. Appropriate topics may be designated to fulfill the requirement in European history, history of the Americas, or non-Western history. "
,Valpo,"HIST 393/593 History through Film 3 Cr "," A study of the relationship among history, film, and theory in a specific geographical and chronological context. This course may be repeated for credit if the selected subjects are different. Although history majors may take any number of these courses, they may include no more than two in a 30-hour major. "
,Valpo,"HIST 492/592 Reading and Discussion Seminars 2-3 Cr "," Full- or half-semester courses cover a variety of subject areas with subtitles and content dependent on student interest and instructor choice. In recent years these have included Slavery in the Americas, History of the American South, American Environmentalism, Pearl Harbor, American Immigration History, and Cuban Revolution. This course may be repeated for credit if topics are different. Appropriate topics may be designated to fulfill the requirement in European history, history of the Americas, or non-Western history. Prerequisite: junior or senior standing or consent of the chair of the department. "
,Valpo,"HIST 493 Research Seminar 3 Cr "," This course offers intensive research in both primary and secondary sources and instruction in historical methodology. A major paper constitutes the largest part of the semester's work. May be repeated for credit if the topics are different. Prerequisite: HIST 300 and history major with junior or senior standing. "
,Valpo,"HIST 495 Supervised Study 2-3 Cr "," An opportunity for students to read a number of significant works on a given topic in history, or to do research and write a major paper on a topic not covered in any scheduled offering of the department. Open to students who have taken at least eighteen credit hours of history and who have obtained the prior consent of both the instructor and the chair of the department. This course may be taken only once from a given instructor, only once per subject area, and only once for a thirty-hour major. "
,Valpo,"INTL 150 Global Perspectives 3 Cr "," An interdisciplinary introduction to the concept of culture from both the Western and non-Western view, to the meaning of culture for the development of religious, economic, political, and social institutions, and to the significance of cultural perspective in approaching global ideas. May be used to fulfill the Cultural Diversity course component of the General Education Requirements. "
,Valpo,"INTL 290 Topics in International Studies 3 Cr "," A study of selected themes or issues in international affairs or global studies that may be used to fulfill requirements in all degree conferral majors associated with the International Studies Department. "
,Valpo,"INTL 320 Global Humanitarianism Examined 3 Cr "," The course examines humanitarian service in global perspective. It assesses both the historical and contemporary records of development aid, religiously motivated efforts, human rights modalities, bi and multilateral aid at the government level, and the latest ventures in sustainable development. The course is designed around case studies, group projects, and grant writing—the foundation of humanitarian efforts. The aim of the course is to make students aware of the pitfalls associated with the record of humanitarian aid, but resolute in their determination to improve the world wisely. Prerequisite: INTL 150, GEO 102, or consent of the department chair. "
,Valpo,"INTL 335 Perspectives on Health Care in Costa Rica 3 Cr "," This class provides an in-depth study of health care topics relating to gender roles, environment issues, and immigrant status. Students will delve into the study of health through an introduction to demography, social factors related to health and illness, epidemiology, and comparative health systems. The class also assesses the ethics of universal health care in a developing nation. Field trips to public and private hospitals, neighborhood health centers, HIV centers, and urban immigrant communities will provide a broad understanding of the sociology of healthcare in Costa Rica. Costa Rica Center only. "
,Valpo,"INTL 337 Ethnology and History of Costa Rica 3 Cr "," Through readings, discussion, lectures, films, field trips, and personal interviews, students will be introduced to the historical, political, economic, and environmental factors which shape the Central American reality. Special attention will be given to racial, ethnic, and social diversity present in Costa Rica. In addition, students will gain perspective on the role of the United States in the region, the effects of globalization, and ongoing struggles for social change. Costa Rica Center only. "
,Valpo,"INTL 390/590 Advanced Topics in International Studies 3 Cr "," Advanced study of selected themes or issues in international affairs or global studies that may be used to fulfill requirements in all degree conferral majors associated with the International Studies Department. This course may be cross listed as a graduate level class. "
,Valpo,"INTL 484 International Experience: Preparation 0.5 Cr "," This course prepares students for study abroad by introducing them to issues such as culture shock, cross-cultural communications, and the experience of living abroad, including money management, travel planning, and health &amp; safety. "
,Valpo,"INTL 485 International Experience: Re-entry 0.5 Cr "," This course assists students in reintegration back into life in America by requiring them to read and reflect on reentry literature. It also provides a forum for students to communicate their experiences with each other and the instructor. It is recommended that all students register for this class upon returning to Valparaiso University. "
,Valpo,"INTL 486 International Internship 1-3 Cr "," Direct supervised experience in a cooperating business, government agency, or service organization, abroad or in the United States. Prerequisite: consent of the chair. "
,Valpo,"INTL 493 Senior Seminar 1 Cr "," A course required of all senior majors in the International Studies Department with degree conferral in International Economics and Cultural Affairs, International Service, or Latin American and Latino Studies. In this class students explore a central topic, learn research methodology, and prepare the proposal and outline for their senior independent research project (INTL 495). Prerequisite: senior standing or consent of the chair. "
,Valpo,"INTL 495 Senior Research Project 3 Cr "," A course required of all senior majors in the International Studies Department with degree conferral in International Economics and Cultural Affairs, International Service, or Latin American and Latino Studies. Majors write a major research paper on a topic identified in INTL 493, Senior Seminar. Prerequisite: INTL 493 and senior standing or consent of the chair. "
,Valpo,"EAST 493 East Asian Senior Seminar 3 Cr. One or more elective courses listed in the table on page 166 3 Cr "," "
,Valpo,"EAST 109 Intensive Elementary Chinese 5 Cr "," An intensive introduction to the reading, writing, and grammar of the Chinese language. Usually taken concurrently with EAST 110. Offered only in Hangzhou. "
,Valpo,"EAST 110 Intensive Elementary Chinese: Conversation 5 Cr "," An intensive course in basic Chinese conversation. Usually taken concurrently with EAST 109. Offered only in Hangzhou. "
,Valpo,"EAST 115 Cultures of China and/or Japan 3 Cr "," An introduction to the cultures of China and Japan, focusing on the traditional roots of contemporary civilization. Offered only in Hangzhou. "
,Valpo,"EAST 140 Introduction to East Asian Culture 3 Cr "," An exploration of the main political, social, and cultural values in traditional China, Japan, Korea, and Vietnam and of the ways that they flourish today. May be used to fulfill the Cultural Diversity course component of the General Education requirements. "
,Valpo,"EAST 209 Intensive Intermediate Chinese 5 Cr "," An intensive course in the reading, writing, and grammar of the Chinese language. Usually taken concurrently with "
,Valpo,"EAST 210 Intensive Intermediate Chinese: Conversation 5 Cr "," An intensive course in Chinese conversation. Usually taken concurrently with EAST 209. Offered only in Hangzhou. "
,Valpo,"EAST 290 Topics in East Asian Studies 3 Cr "," A study of particular topics related to issues in East Asian culture and society. "
,Valpo,"EAST 309 Intensive Advanced Chinese I 5 Cr "," An intensive course focusing on advanced training in grammar and writing. Usually taken concurrently with EAST 310. Regularly offered in Hangzhou. Prerequisite: CHIN 204. Offered only in Hangzhou. "
,Valpo,"EAST 310 Intensive Advanced Chinese II 5 Cr "," An intensive course focusing on advanced training in reading and verbal expression. Usually taken concurrently with "
,Valpo,"EAST 325 Cross-Cultural Psychology 5 Cr "," (Also offered as PSY 325.) An examination of the relationship between culture and the behavior of the individual, with a particular focus on human development and adaptation. Western and non-Western approaches to the topic are considered and compared with each other, and applications to mental health issues are discussed. Prerequisite: "
,Valpo,"EAST 340 East Asian Humanities Topics 3 Cr "," Courses with this designation will examine one or more of the following topics: East Asian literature, art, theater, philosophy, history, media, and music. The course aims to build on student’s introduction to East Asian history, culture, politics, and society by delving into humanities topics focused on East Asia. The course may cover China, Japan, both, or include a broader regional focus. "
,Valpo,"EAST 345 East Asian Social and Environmental Sciences Topics 3 Cr "," Courses with this designation will examine one or more of the following topics: East Asian politics, sociology/anthropology, geography, environment, economics, psychology, and the like. The course aims to build on student’s introduction to the region’s history, culture, politics, and society by delving into social and environmental science topics focused on East Asia. The course may cover China, Japan, both, or include a regional focus. "
,Valpo,"EAST 363/563 Religions of China and Japan 3 Cr (Also offered as THEO 363.) A study of the religious traditions (Confucianism, Taoism, Buddhism, and Shinto) of "," China and Japan. May be used to fulfill the Cultural Diversity or Upper Level Theology course component of the General Education Requirements. "
,Valpo,"EAST 365 Psychology and Religion 2 Cr "," (Also offered as PSY 365.) A study of the similarities and differences between religious and psychological perspectives related to our understanding of the human person, including our development, health, and wellness. Psychological theory and research are discussed, and original source religious texts are studied from a psychological perspective in accompanying discussion sessions. Prerequisite: PSY 110. Corequisite: EAST 367. "
,Valpo,"EAST 367 Buddhist Perspectives on Psychology and Religion 1 Cr "," (Also offered as PSY 367.) A study of the similarities and differences between Buddhist and modern psychological understandings of the human person through study and discussion of original source Buddhist religious texts. The discussion is designed as a complement to material presented in EAST 365. Prerequisite: PSY 110. Corequisite: EAST 365. "
,Valpo,"EAST 382 Preparation for Standardized Test 1 Cr "," This course is designed to prepare students to take a standardized Chinese or Japanese language proficiency test such as HSK, OPT, WPI, or JLPT. Chair's approval required. S/U grade only. "
,Valpo,"EAST 386 Internship in Chinese and Japanese Studies 1-4 Cr "," A formal internship in an institution in China, Japan, or the U.S. engaging in East Asia-related activities. Internships in China or Japan may require competency in the language of that country. This course requires an approved job description, an evaluation from the employers, and submission of a final written report. S/U grade. May be repeated for additional credit. Prerequisite: chair's approval required. "
,Valpo,"EAST 395 Chinese Culture and Civilization 3 Cr "," An interdisciplinary study of key aspects of Chinese culture and civilization. Taught in English. May be used to fulfill the Humanities: Fine and Performing Arts component of the General Education Requirements. Offered only in China. "
,Valpo,"EAST 493 East Asian Senior Seminar 3 Cr "," Research in the basic cultural themes of East Asia and their impact on the world today. Prerequisite: consent of the chair of the committee. "
,Valpo,"EAST 495 Supervised Reading and Research 1-3 Cr "," Prerequisite: consent of the chair of the committee. "
,Valpo,"JAPN 204 Intermediate Japanese II 4 Cr "," "
,Valpo,"ENGL 369 Teaching of English to Speakers of Other Languages: Methods and Practices 3 Cr "," "
,Valpo,"INTL 495 Senior Research Project (Offered in Spring) 3 Cr "," Additional regional or support core courses may be approved by the chair on an ad hoc basis. Global Service Complementary Major (Minimum 30 Cr.) Courses with an asterisk (*) have prerequisites. Introductory Course "
,Valpo,"SPAN 230 Spain: Studies in Culture and Society 4 Cr "," "
,Valpo,"ECON 390 Topics in Economics (when topic is Asia) 3 Cr "," Support Core by Service Concentration 6 Cr. Each student develops a Support Core in consultation with the Global Service advisor. The Support Core has been grouped into suggested Service Concentrations. Two courses from the following: Humanitarian Aid &amp; Service "
,Valpo,"PSY 110 General Psychology 3 Cr "," Bachelor of Science in Physical Education Physical Education Teacher Education Major: P-12 (Minimum 53 Cr.) Students who plan to teach in the elementary or secondary schools with a major or minor in Physical Education Teacher Education must also complete a complementary major in Secondary Education. "
,Valpo,"KIN 100 Healthy Lifestyles 1 Cr "," This course is designed for freshmen (and transfer students) and should be taken during their first year of attendance at Valparaiso University. The course is aimed at promoting a concern in each student for their current level of health and physical fitness. The correlation between healthful practices and future physical, mental, and emotional well-being is emphasized. Students may take either KIN 100 or KIN 101 for general education credit. "
,Valpo,"KIN 101 Wellness and Stress 1 Cr "," This course is designed for freshmen (and transfer students) and should be taken during their first year of attendance at Valparaiso University. This course is aimed at helping students understand and identify the body’s reaction to various types of stress. Students will learn about various stressors unique to the college environment. Additionally, students will learn a variety of ways to deal with stress, including coping skills and stress management techniques. The class will include a physical activity component. Students may take either KIN 100 or KIN 101 for general education credit. "
,Valpo,"KIN 102-149 Elective Activities 0+1, 0.5 Cr "," Individual, dual, team, indoor, and outdoor activities are presented in various combinations. A specific activity may not be repeated for credit. Each course meets twice a week for seven weeks. S/U grade. "
,Valpo,"KIN 150 Foundations of Physical Education, Health, and Sport 3 Cr "," This course examines the history, philosophy, and principles of physical education, sport, and health and their relationship to modern education. This course is designed to provide the students with an enhanced knowledge of the field of physical education, including its growth and development, emerging trends, and critical factors. "
,Valpo,"KIN 155 Dance Patterns and Forms 2 Cr "," A study of dance with emphasis on modern, folk, social, and square dance forms as well as teaching techniques. "
,Valpo,"KIN 160 Advanced Lifesaving/Lifeguarding 1+2, 2 Cr "," Analysis and practice of skills in swimming and lifesaving which lead to an American Red Cross Advanced Lifesaving Certificate. Mini or Summer Session only. "
,Valpo,"KIN 165 Gymnastics 1+2, 2 Cr "," This course consists of methods and teaching cues of apparatus and tumbling techniques. May meet three times a week. "
,Valpo,"KIN 190 First Aid and CPR 2 Cr "," Seven week course. A study of the prevention and emergency care of sudden illness and injury. Completion of this course leads to American Red Cross Certification in Advanced First Aid Responding to Emergencies and Community CPR. "
,Valpo,"KIN 191 First Aid Instructor Certification 1 Cr "," This course is a continuation of KIN 190, First Aid and CPR, and is designed for students who want to complete fundamental training to become first aid instructors. "
,Valpo,"KIN 192 Care and Prevention of Sport Injuries 1 Cr "," This course will provide an overview of basic principles of athletic training for those who aspire to be physical education teachers and coaches. This course will prepare students to provide basic health care to athletes. "
,Valpo,"KIN 205 Fundamental Nutrition 3 Cr "," A study of the basic principles of human nutrition. The course emphasizes the importance of nutrition for a healthy life during the life cycle. It describes the bioactive components of food and their absorption by the body. The course also relates energy balance to body composition and weight control. The course presents the relationship between physical activity, athletic performance, and nutrition. "
,Valpo,"KIN 220 Coaching Theory 2 Cr "," Seven week course. This course includes a study of the methods associated with the planning, periodization, peaking, and bio-motor development in coaching. Students will develop a comprehensive seasonal plan for a specific sport. Kinesiology majors/minors only, or chair’s approval required. "
,Valpo,"KIN 221 Coaching Techniques 1 Cr "," An in-depth study of a sport and the coaching techniques that lead to a successful program. Sports may include basketball, baseball, football, soccer, softball, swimming, tennis, and volleyball. May be repeated for credit in a different sport. "
,Valpo,"KIN 227 Obesity in America 3 Cr "," This course will examine the development, science, prevention, and treatment of adult and childhood obesity in society. The course will also review common contributors, consequences, and methods of prevention of excess weight gain and obesity. Through current research and discussion, the students will be provided with current trends, guidelines, and recommendations relating to diet, physical activity, and health behavior in healthy, overweight, and obese populations. "
,Valpo,"KIN 228 Stress Management and Prevention Methods 2 Cr "," This course is designed to teach students the basic principles, theories, and relaxation techniques to effectively manage personal stress. Students will gain a greater understanding of the mind-body relationship, learn to employ a holistic approach to stress, and adopt effective cognitive techniques, coping skills, and relaxation techniques. "
,Valpo,"KIN 229 Consumer Health 3 Cr "," An examination of the factors involved in the selection and evaluation of health services and products. Topics will also include quackery, consumer protection laws and organizations, and health insurance considerations. "
,Valpo,"KIN 230 Personal and Community Health 3 Cr "," This course is designed to introduce updated health information in such areas as: psychosocial health, substance abuse, injuries, death, sexuality, sexually transmitted diseases, fitness, nutrition, stress management, and environmental issues. Students will also examine health issues across cultural perspectives. "
,Valpo,"KIN 231 Substance Abuse and Health 3 Cr "," A study of substance use and abuse in the United States. The course will examine the effects of alcohol, tobacco, and other drugs on the mental, physical, and social well-being of the individual. "
,Valpo,"KIN 232 Stress Management Module I 1 Cr "," This course provides a basic understanding of stress and its physical, psychological, and social effects. Topics for Module I include: illness/disease; and intrapersonal, interpersonal, and perceptions intervention. Students may take up to three modules per class. Specific modules may not be repeated for credit. "
,Valpo,"KIN 233 Theory and Principles of Sports Management 3 Cr "," This is the foundations course for the Sports Management concentration. The course includes a study of the sports enterprise and the management function within these settings. Students are exposed to basic organizational and problem-solving techniques. "
,Valpo,"KIN 234 Stress Management Module II 1 Cr "," This course provides a basic understanding of stress and its physical, psychological, and social effects. Topics for Module II include: the relationships between stress and change; self-evaluation; sources of stress; and current coping skills for handling stress including spirituality, meditation, autogenic training, progressive muscle relaxation, and biofeedback. Students may take up to three modules per class. Specific modules cannot be repeated for credit. Prerequisite: KIN 232. "
,Valpo,"KIN 236 Stress Management Module III 1 Cr "," This course provides a basic understanding of stress and its physical, psychological, and social effects. Module III covers the following topics: physiological interventions; behavior; diversity; occupational stress; college stress; and family and the elderly stress. Students may take up to three modules per class. Specific modules cannot be repeated for credit. Prerequisite: KIN 234. "
,Valpo,"KIN 240 Governance in Sports and Physical Education 3 Cr "," This course is an examination of sport organizations focused on both professional and amateur governance structures and processes. The study of policy in educational, non-profit, and professional sport venues will also be addressed. "
,Valpo,"KIN 242 Gender and Sport 3 Cr "," This course offers a comprehensive examination of the intersecting themes and concepts surrounding the study of gender and sport. Topics may include gender and sport participation, Title IX, sexual identity, sport media, and race, ethnicity and gender. "
,Valpo,"KIN 250 Medical Terminology 3 Cr "," This course prepares students to gain proficiency in both the spoken and written communication with the medical language used by health professionals. Course may be useful for students in Kinesiology, Nursing, and any of the Allied Health fields. This course may not be used to fulfill a major requirement. Prerequisite: BIO 151 or BIO 380. "
,Valpo,"KIN 270 Teaching Swimming 2 Cr "," A study of techniques for teaching swimming and basic lifesaving. This course leads to certification in one of the currently recognized training programs for swimming instructors. "
,Valpo,"KIN 273 Kinesiology Sophomore Research 1 Cr "," Team investigation of a specific area in the field Kinesiology and/or Exercise Science. Students complete team research tasks common to the field and conclude the experience with a written report. Prerequisites: a formal application to the director of exercise science. Graded S/U. "
,Valpo,"KIN 274 Kinesiology Junior Research 1 Cr "," Team investigation of a specific area in the field Kinesiology and/or Exercise Science. Students complete team research tasks common to the field and conclude the experience with a written report. Prerequisites: a formal application to the director of exercise science. Graded S/U. "
,Valpo,"KIN 275 Methods of Teaching Fitness 2 Cr "," Methods and materials for designing and implementing fitness instruction and assessment in the K‐12 school setting. Topics include: effects of physical activity and inactivity, current fitness assessment procedures, principles and guidelines for developing health related and skill related fitness, and providing a safe learning environment. "
,Valpo,"KIN 289 Methods of Teaching Elementary Physical Education 2+2, 3 Cr "," Focuses on planning, teaching, and evaluating a developmental physical education program for elementary students. Includes lab experiences designed to enhance planning, management, and teaching skills. Course is designed for physical education teacher education major. Prerequisite: sophomore standing. "
,Valpo,"KIN 290 Special Topics in Recreation and Leisure Studies 1-3 Cr "," An open topic course which may investigate various topics pertaining to recreational and leisure programs (e.g., organization of intramural programs, adult fitness, outdoor recreation program management, pool management, SCUBA). "
,Valpo,"KIN 310 Psychology of Sport 3 Cr "," A study of the competitive sports experience, with emphasis on the multidimensional factors involved in the psychology of sport. Kinesiology majors/minors only or chair’s approval required. Prerequisite: PSY 110. "
,Valpo,"KIN 315 Teaching of Team Sports 3 Cr "," This course will prepare students to teach a variety of team sports, including, but not restricted to football, soccer, baseball, softball, volleyball, and basketball. Students will be involved in teaching basic skills, drills, lead-up games, and game play. Rules, regulations, history, and officiating will also be taught. Kinesiology majors/minors only, or chair’s approval required. "
,Valpo,"KIN 320 Sport and Society 3 Cr "," A study of the role of sports in society and the effects of culture and society on sports. Kinesiology or Sociology majors/minors only, or chair’s approval required. "
,Valpo,"KIN 325 Teaching of Individual and Dual Sports 3 Cr "," This course will prepare students to teach a variety of dual and individual sports, including, but not restricted to golf, badminton, tennis, racquetball, and pickle ball. Students will be involved in teaching basic skills, drills, lead-up games, and game play. Rules, regulations, history, and officiating will also be taught. Kinesiology majors/minors only, or chair’s approval required. Junior standing and Kinesiology majors/minors only, or chair’s approval required. "
,Valpo,"KIN 333 Management and Development of Facilities 3 Cr "," The course explores planning, developing, and managing sports facilities. Students examine existing facilities and plan for the development and management of new sports facilities. "
,Valpo,"KIN 340 Motor Learning 2+2, 3 Cr "," This course will expose students to the theoretical perspectives and current principles associated with the control and learning of movement skills. Specifically, the neural and mechanical mechanisms underlying motor behavior and the variables influencing motor learning will be addressed. The course will have applications to kinesiology, exercise science, adapted physical education, and both elementary and secondary physical education. Prerequisite: C- or higher in BIO 151 and BIO 152. "
,Valpo,"KIN 343 Sports Marketing, Promotions and Fund Raising 3 Cr "," A study of the roles of marketing, promotions, and fund raising in the sports enterprise. Students are involved in planning and organizing programs in these areas. Students also receive experience in implementing a group project on campus or in a community setting. Junior standing or chair’s approval required. "
,Valpo,"KIN 354 Recreational Leadership 3 Cr "," This course addresses the concepts of leisure, plan, and recreation, emphasizing the role leisure should play in modern society. Lectures and discussions on societal attitudes toward work and leisure stress the need to keep work and leisure in proper perspective. Students will concentrate on the psychological aspects of optimal experience and quality of life. Community leisure services will be addressed. Assignments will encourage students to explore leisure lifestyle attitudes. Prerequisite: PSY 110. "
,Valpo,"KIN 360 Adapted Physical Education 3 Cr "," A study of the needs and problems of the exceptional individual with emphasis on adapting appropriate activities to meet these needs. "
,Valpo,"KIN 361 Cardiac Rehabilitation: Theory and Application 3 Cr "," This course studies physiological responses to exercise, graded exercise testing, and program prescriptions for prevention and rehabilitation. It provides experience in exercise tolerance testing and the reading of electrocardiograms. Prerequisite BIO 152. "
,Valpo,"KIN 370 Kinesiology I 3+2, 4 Cr "," The first of two courses focusing on the mechanics and anatomy of human movement and their roles in promoting health and reducing disease. Kinesiology has direct applications to fitness and health, including developing exercise programs for people with and without disabilities, preserving the independence of older people, preventing disease due to trauma and neglect, and rehabilitating people after disease or injury. Course includes a laboratory component. Prerequisite: MATH 114 or placement higher than MATH 114 in the math placement process and a grade of C- or higher in BIO 151 and PHYS 111. "
,Valpo,"KIN 372 Kinesiology II 2+2, 3 Cr "," The second of two courses focusing on the mechanics and anatomy of human movement and their roles in promoting health and reducing disease. Course includes a laboratory component. Prerequisite: KIN 370. "
,Valpo,"KIN 373 Research Seminar in Kinesiology 1 Cr "," The seminar course is designed to prepare exercise science students for their Senior Project. Topics will include selecting a research topic, Institutional Review Board requirements, selecting subjects, and other related topics. S/U grade. Junior standing or consent of chair required. Prerequisite: KIN 370. "
,Valpo,"KIN 380 Human Sexuality 3 Cr "," Sexual knowledge, attitudes, and behaviors will be examined in detail through a variety of methods. Particular attention will be given to the enhancement of sexual well-being and the course will address various sexual health concerns. Junior standing required. "
,Valpo,"KIN 386 Internship Seminar 1 Cr "," This course provides an overview of internship policies and requirements, guidance through site selection and application process, and communication skills for the business/sport environment. Students learn how to select and arranged an internship opportunity, linking it to personal and professional career goals. Topics include letters of applications, resumes, interview preparation, and other career-related skills. S/U graded only. Prerequisite: junior standing. "
,Valpo,"KIN 387 Fitness Assessment and Exercise Prescription 3 Cr "," Introduction to physiological testing protocols, fitness evaluations, and the design of exercise prescriptions based on direct and indirect measures, e.g., oxygen uptake, heart rate, caloric expenditure. Areas of study include but are not limited to cardiac rehabilitation, COPD, diabetes, pregnancy, youth, and the elderly. Prerequisite: Grade of C or higher in BIO 151 and BIO 152, or approval of the instructor. "
