School,CourseID,Descriptions,Data Science Term,Data Science Analytics,Data Science Engineering,Data Management,Research Methods and Project Management,Business Analytics,Website,Data Visualization,Statistics,Experimental Design,Programming,Algorithms/Modeling/AI,Data Collection,Data Sources,Data Types,Data Analysis,Application,Simulation,Software,Lab,Sum,Weights,category
SmithSUPERTRIMMED,EAL 250 Cinema in South Korea: Popular Imagination of Modern History ,This introduces main issues aesthetic characteristics representative film directors South Korea cinema From first productions colonial period contemporary mainstream hits South Korean cinema contested sphere popular imagination regarding gender issues modern Korean history political Through exploration films interrogate key problematic subjects South Korea gender politics discourse modernity representation film political trauma practices film culture film industry H L 4,"productions, cinema, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15254,1
SmithSUPERTRIMMED,EAL 251 Modern Korean Literature ,How writers film directors responded rapid transformation Korean society In ways works shaped experience Koreans This examines Korean literature film’s representation diverse political social changes occurred Korean Peninsula modern era Paying special attention gender class ethnicity generation construct one’s sense nation self gain understanding everyday lives Koreans stressful modernization tumultuous political shifts literary cinematic way dramatization L 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448,1
SmithSUPERTRIMMED,EAL 252 Women in Korean Cinema ,How Korea’s tumultuous history affect women’s lives Korean screen This class aims foster comprehensive critical understanding ways Korean womens roles representations changed cinema colonial era present We raise questions changed notion womanhood women’s sexuality political national allegory surrounding female body Through textual analyses interrogate female agency joins challenges rejects remains indifferent national concerns Korea moves underdeveloped traditional towards modernized globalized L 4,cinema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01613,1
SmithSUPERTRIMMED,EAL 253 Korean Cinema: Cinema and the Masses ,This offers survey Korean film history light cinemas relationship masses As popular art form cinema always close contact audiences Cinema contributed emergence modern masses By examining cinema shaped audiences vice versa chart development Korean cinema popular entertainment art form last hundred years Our journey start globalization Korean cinema transnational audiences chronologically hark back colonial period,"cinema, cinemas, film",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13636,2
SmithSUPERTRIMMED,EAL 261 Gender and Sexuality in Late Imperial Chinese Literature ,This class examine Chinese literary traditions various different genres fiction poetry drama 16th 18th centuries perspectives gender sexuality Through class learn examine Chinese literary tradition perspective gender discussing gendering modes expression deconstructing men women social categories Chinese literary history We pay special attention women represented classical literature primarily poetry fiction writing writing men L 4,drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01818,1
SmithSUPERTRIMMED,EAL 281 Colloquium: Revising the Past in Chinese Literature and Film ,This colloquium explores China Taiwan recollects reflects reinterprets past Chinese history literary cultural traditions represented light world stage film literature We also examine closely tradition past integrated transformed modern Chinese society life Topics literary texts films Confucius First Emperor China Chinese concept hero representation Mulan heroine Qiu Jin recent Taiwan films All readings English Translation Enrollment limited 20,"films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08621,1
SmithSUPERTRIMMED,EAL 292 Topics in Japanese Popular Culture ,This examines different examples Japanese popular culture anime manga film popular music television dramas popular fiction Through readings viewings critical analysis discussion analyze texts specific cultural historical contexts gain deeper understanding Japanese society culture learn different theoretical frameworks analyzing variety popular culture media also develop critical awareness influence popular culture national regional global levels Enrollment limit 20 Japanese Popular Culture Its Traditional Context This study features contemporary Japanese popular culture placing context tradition gain working knowledge traditional Japanese literature culture order examine ways tradition reworked reinvented contemporary popular works literature manga anime film L 4,"dramas, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.03684,2
SmithSUPERTRIMMED,KOR 101 Korean I ,Beginning Korean I first half twosemester introductory spoken written Korean previous knowledge Korean This improves students’ communicative competence daily life focusing four language skills speaking listening reading writing Some activities oral dialogue journals ODJ expanding knowledge vocabulary conversation authentic contexts indepth study grammar listening comprehension pronunciation practice mini presentations Korean film reviews Korean film making 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571,1
SmithSUPERTRIMMED,KOR 102 Korean I ,Beginning Korean II second half twosemester introductory spoken written Korean previous knowledge Korean This improves students’ communicative competence daily life focusing four language skills speaking listening reading writing Some activities vocabularybuilding exercises conversation authentic contexts indepth study grammar listening comprehension pronunciation practice minipresentations Korean film reviews Korean film making Prerequisite KOR 101 permission,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03774,1
SmithSUPERTRIMMED,KOR 201 Korean II ,Intermediate Korean I first half twosemester intermediate spoken written Korean already basic knowledge Korean This reinforces increases students’ facility Korean four language areas speaking listening reading writing encouraged expand knowledge take confidenceinspiring risks activities expanding knowledge vocabulary role play authentic contexts indepth study grammar minipresentations various types writing Korean film reviews skits Korean film making Prerequisite KOR 102 permission F 4,"film, play",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04918,1
SmithSUPERTRIMMED,KOR 202 Korean II ,Intermediate Korean II second part oneyear intensive already completed intermediatelevel Korean Intermediate Korean I equivalent language competence Korean Designed seeking become bilingual multilingual provides numerous varied opportunities develop practice speaking listening reading writing skills Activities expanding vocabulary conversing authentic contexts conversation cafe studying grammar intensively reading stories news articles reviewing Korean films Korean film making Prerequisite KOR 201 permission,"films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05085,1
SmithSUPERTRIMMED,ECO 360 Economics of Crime ,This designed two central goals First microeconomic econometric tools explore understand crime incarceration Relevant topics limited Are criminals rational economic actors What policies efficiently mitigate social costs associated criminal activity What role incarceration play deterrence incapacitation rehabilitation Second develop key tools economic work including analytical thinking writing research presentation skills S 4,"actors, play",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0.09615,0
SmithSUPERTRIMMED,ECO 224 Environmental Economics ,The economic causes environmental degradation role markets play causing solving pollution resource allocation problems Topics resource allocation sustainability costbenefit analysis pollution standards taxes permits public goods property resources Prerequisite ECO 150 S 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.04545,2
SmithSUPERTRIMMED,ECO 211 Economic Development ,An overview economic development theory practice since 1950s Why global economic inequalities widened What economic policies implemented developing countries Asia Latin America Africa Middle East search economic development theories underlie policies consequences economic welfare regions Topics trade policy protectionism versus free trade financial policy industrial development strategies formal informal sector employment women development international financial issues lending balance payments deficits debt financial crises structural adjustment policies increasing globalization production finance Prerequisites ECO 150 ECO 153 S 4,production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01299,1
SmithSUPERTRIMMED,ECO 295 International Trade and Commercial Policy ,An examination trading relationships among countries flows factors production world economy Beginning theories international trade moves examine various policy issues international economy including commercial policy protectionism distribution gains trade multilateral trade negotiations preferential trade agreements transnational firms globalization immigration trade economic development Prerequisite ECO 250 S 4,production,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.03191,2
SmithSUPERTRIMMED,ECO 375 Seminar: The Theory and Practice of Central Banking ,What role central banks play management shortrun economic fluctuations What driven recent global trend towards powerful independent centralbanking institutions This explores theoretical foundations link central bank policy real economic activity Building theoretical background monetary policy frameworks operating procedures key central banks examined Much analysis focuses current practices US Federal Reserve European Central Bank view identifying relative strengths weaknesses two institutions Prerequisite ECO 220 ECO 253 international finance money banking ECO 275 ECO,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.02083,2
SmithSUPERTRIMMED,ECO 395 Seminar: Topics in International Trade ,The globalization world economy contributed boom crisis This seminar explores selected topics relating increased openness national borders flow goods services labor real capital For 2017 seminar pay special attention globalization income inequality national identity In particular examine whether international trade immigration emigration play significant role growth income inequality among nations past several decades anything might done attenuate reverse trends Prerequisites ECO 250 200level international economics equivalent S 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01471,1
SmithSUPERTRIMMED,EDC 511 Rethinking Equity and Teaching for English Language Learners ,The focus prepare teachers shelter English language instruction increasing knowledge variation cultural considerations second language acquisition theory English language literacy English language development standards assessments effective practices English language learner ELL instruction Participants learn tailor instruction ELLs including rigorous academic language vocabulary development readings complex gradelevel informational literary texts discussion writing response texts also developing content standards various academic disciplines 4,arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
SmithSUPERTRIMMED,HST 390 Seminar: Teaching History ,A consideration study history broadly conceived gets translated curriculum middle secondary schools Addressing range topics American history develop lesson unit plans using primary secondary resources films videos internet materials Discussions focus historical content pedagogy used teach Open upperlevel undergraduates Does count seminar history H 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04444,1
SmithSUPERTRIMMED,ENG 399 Teaching Literature ,Discussion poetry short stories short novels essays drama particular emphasis ways might teach Consideration uses writing leading discussion classes For upperlevel undergraduates interest teaching Enrollment limited,drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846,1
SmithSUPERTRIMMED,EGR 290 Engineering Thermodynamics ,Modern civilization relies profoundly efficient production management consumption energy Thermodynamics science energy transformations involving work heat properties matter Engineers rely thermodynamics assess feasibility designs wide variety fields including chemical processing pollution control abatement power generation materials science engine design construction refrigeration microchip processing topics first second laws thermodynamics power cycles combustion refrigeration phase equilibria ideal nonideal mixtures conductive convective radiative heat transfer Prerequisite EGR 110 CHM 111 118 MTH 212 Enrollment limit 20 N 4 Niveen S Ismail Denise Annette McKahn Normally semesters,"production, designs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241,1
SmithSUPERTRIMMED,ENG 110 Writers on Writing: An Introduction to the Craft and Business of Writing Narratives ,In series seven lectures writers—creative nonfiction authors playwrights novelists screenwriters documentarians short story writers—provide overview practice creating narratives specific disciplinary perspectives Editors publishers agents producers reflect publication production process Speakers discuss researching revising publishing producing texts read work provide examples They also explore questions style voice genre SU Only meets first half Jan 30–Mar 13 A 1,"playwrights, production",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263,1
SmithSUPERTRIMMED,ENG 199 Methods of Literary Study ,This teaches skills enable us read literature understanding pleasure By studying examples variety periods places learn poetry prose fiction drama work interpret interpretations others English 199 seeks produce perceptive readers equipped take complex texts This gateway prospective English majors recommended simply seeking writing intensive Readings different sections active discussion frequent writing Enrollment limited 20 per section WI L 4 Floyd D Cheung Jina Boyong Kim Richard H Millington Andrea Stephanie Stone Normally semesters,drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137,1
SmithSUPERTRIMMED,ENG 201 The English Literary Tradition II ,In journey Romantics Victorians Modernists reading wide variety poetry plays novels nineteenth century twentyfirst We read important strange beautiful complex texts English literary tradition considering formations deformations tradition inclusions exclusions riches costs ceaseless attention radical deviations past passing come Authors Blake Conrad Dickens Eliot Equiano Keats Joyce Rossetti Tennyson Walcott Wilde Woolf Wordsworth WI L 4,plays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571,1
SmithSUPERTRIMMED,ENG 223 Contemporary American Gothic Literature ,This traces emergence 21stcentury gothic tradition American writing texts including novels films television shows We analyze shifting definitions cultural work Gothic contemporary American literature context political cultural events movements relation concerns race gender class sexuality disability From New Mexican desert rural south New York City San Francisco suburbs Atlanta cyberspace literary encounters explore expanse physical psychological intellectual imagined territory A L 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03226,1
SmithSUPERTRIMMED,ENG 224 Frankenstein: The Making of a Monster ,At age 19 Mary Shelley began writing first science fiction novel Frankenstein describes fears monstrosity accelerating technology also sets stage continuing discussions gender reproduction race ethics disability To celebrate groundbreaking novel’s 200th anniversary cotaught class explore making text alongside monstrous legacy contemporary culture We look novel’s influences afterlives – Frankenstein collection Smith’s rare book room range films electronic novels comics reveal enduring role gothic monstrosity today Meets alternating days Smith Amherst College Enrollment limit 36 E L 4,films,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.03205,2
SmithSUPERTRIMMED,"ENG 229 Turning Novels Into Films: Imperialism, Race, Gender and Cinematic Adaptation ",“Not good book” frequent response film adaptations novels Adaptation studies interdisciplinary field combines literary film studies rejects notion “fidelity” faithful film source instead reads literature film equal different artistic cultural forms film translate transmute critique reinterpret novel This look closely analytically paired fiction film adaptations focus issues imperialism race class gender We’ll begin classics Austen’s Mansfield Park Forster’s Passage India move international postcolonial fiction film Tagore’s Home World Ondaatje’s The English Patient end US texts nonwhite hyphenated citizens Lahiri’s Namesake Stockett’s The Help We also read critical theoretical essays frame key concepts conversations Prerequisites At college level literature film,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08081,1
SmithSUPERTRIMMED,"ENG 233 Re-forming America: Region, Race, and Empire ",Reforming nation Civil War easy feat During period 1865 1914 regions recently war another view America differently How people different races classes genders identities define relationship nation What role empirebuilding science industrialization play reforming America superpower would become twentieth century This engages American writers explore questions meaning value power—with emphasis writers shaped critiqued stood apart rapidly changing society L 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01667,1
SmithSUPERTRIMMED,ENG 249 Literatures of the Black Atlantic ,Visiting pulpits meeting houses gallows British North America colonial West Indies docks Liverpool modern day Caribbean US Canada UK France analyzes literatures Black Atlantic development black literary intellectual history 18th 21st century Some key theoretical frameworks help inform study literature emerging Black Atlantic diaspora transnationalism internationalism cosmopolitanism Readings range early African diasporic sermons dying words poetry captivity slave narratives newspapers essays novels drama film L 4,"drama, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303,1
SmithSUPERTRIMMED,ENG 267 Asian American Literature ,Although sometimes think modernday authors like Amy Tan Jhumpa Lahiri think Asian American literature fact Asian Americans writing publishing English since 1887 In read selected Asian American poetry novels short stories plays films produced late 19th century present We consider works engage issues always concerned Asian Americans like identity development racism Also pay attention works speak concerns specific period exclusion acts 1880s proletarian movement 1930s decolonization South Asian Southeast Asian countries since 1940s increasing size diversity Asian American population late 20th century At times attend closely matters language form L 4,"films, plays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04396,1
SmithSUPERTRIMMED,"ENG 275 Witches, Witchcraft and Witch Hunts ",This two central ambitions First introduces themes magic witchcraft mostly American literature film We work together figure figure witch functions stories novels movies witches witchcraft mean participate texts’ ways making meaning At time try figure witches witchcraft function loci displacements social anxiety—about power science gender class race politics Since identification witches fear witchcraft often lead witch panics finally examine historical cultural phenomenon witch hunt including persecution persons literally marked witches analogous persecution persons Communists sexual outsiders etc figuratively “hunted” witches Open levels regardless E L 4,film,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.01744,2
SmithSUPERTRIMMED,ENG 277 Postcolonial Women Writers ,A comparative study 20thcentury women writers English Africa Caribbean South Asia Australia We read novels short stories poetry plays autobiography historical cultural political contexts theoretical essays address questions How women writers addressed dual challenge contesting sexism patriarchy indigenous cultures legacies western imperialism without How combined feminism anticolonialism How deployed act writing cultural work multiple counts addressing multiple audiences challenging different stereotypes gender sexuality race ethnicity What stories told counter older stories silences broken How renegotiated public private called attention areas often ignored male contemporaries relations among women familial dynamics motherhood bodily desire gendered effects migration diaspora Writers Anita Desai Kamala Das Thrity Umrigar Deepa Mehta Ama Ata Aidoo Bessie Head Nawal Saadawi Jamaica Kincaid Michelle Cliff Zadie Smith Sally Morgan Prerequisite WI L 4,plays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01613,1
SmithSUPERTRIMMED,ENG 283 Victorian Medievalism ,19thcentury revivals transformations medieval literature social institutions remaking Middle Ages image Victorian desires aspirations Arthurian legend medieval 19thcentury England Gothic revival British art architecture cult Chaucer controversies women’s education idealization medieval communities Victorian social theory L 4,arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
SmithSUPERTRIMMED,ENG 285 Introduction to Contemporary Literary Theory ,What read literature Does meaning text depend author’s intention readers read What counts valid interpretation Who decides How texts get canonized others forgotten How literature function culture society How changing understandings language unconscious class gender race history sexuality disability affect read “Theory” “thinking thinking” questioning sense critically examining categories approach literature discursive text This introduces influential questions shaped contemporary literary studies We start New Criticism focus interdisciplinary approaches structuralism poststructuralism Marxism psychoanalysis New Historicism postcolonialism feminism queer cultural race disability studies attention film film theory Strongly recommended considering work L 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.02747,2
SmithSUPERTRIMMED,ENG 291 Lakes Writing Workshop ,An intermediatelevel workshop writers develop skills intensive reading writing revising critique Emphasis narrative writing broadly defined variety genres depending interests current holder Lakes writing residency Topic changes annually Writing sample permission required Enrollment limited 12 Comedy Cultura Your Humorous Life The learns mine unique humorous life adventure cultural identity turn distinct experience funny short story Weekly writing storytelling performing exercises allow find unique voice acquire skills read story loud emphasizing comedy autobiographical work storytelling examine storytellers humor vehicles Michele Serros Adelina Anthony Monica Palacios Marga Gomez The class culminates public presentation original short performances Writing sample permission required L 4,performing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.015,2
SmithSUPERTRIMMED,ENG 296 Advanced Fiction Writing Workshop ,The goal workshop help advanced fictionwriting become stronger writers supportive context encourages experimentation contemplation attention craft The workshop traditional elements fiction writing workshop focusing writing skills technique close reading production work In addition workshop instruction mindfulness meditation help cultivate powers concentration observation imagination creative expression page asked submit manuscripts discussion class revise edit work keep process journal writing practice They asked read fiction established authors range genres lead class forum discussion published short story choosing Reading Like A Writer Francine Prose required text class The workshop also occasional writing exercises focusing aspects craft A writing sample permission required Enrollment limited 12,production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,1
SmithSUPERTRIMMED,ENG 399 Teaching Literature ,Discussion poetry short stories short novels essays drama particular emphasis ways might teach Consideration uses writing leading discussion classes For upperlevel undergraduates interest teaching Enrollment limited,drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846,1
SmithSUPERTRIMMED,ENG 327 Robin Hood: Legendary Outlaw ,In seminar trace evolution legend greenwood outlaw merry men later intrepid ladylove medieval popular tale ballad drama lyric novel film—from first mention late Middle Ages recent works current events Everyone knows social bandit robs rich gives poor hated authorities loved people read early formative texts first inspired unceasingly popular legend We also explore add rich legacy Robin Hood criticism Permission required Enrollment limited 12 L 4,drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01515,1
SmithSUPERTRIMMED,JUD 259 Jews and American Popular Culture ,Jews’ contributions American popular culture past two centuries Emma Lazarus’s verse Statue Liberty Jill Soloway’s television series Transparent Negotiating identity different popular media attention specific Jewish communal rhythms American social political cultural climate Traces concerns Jewish American identity forms graphic art comedy music film theater poetry Topics immigrant selffashioning intergenerational family dynamics ambivalence around acculturation Holocaust memory Old World nostalgia subversive wit confessional postmodern voices E,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01515,1
SmithSUPERTRIMMED,THE 261 Writing for the Theatre ,The means methods playwright writer television cinema Analysis structure dialogue selected plays Weekly biweekly exercises writing various media Goal beginning playwrights draft oneact play end Plays considered staging L P writing sample required best submitted weeks registration A 4,"playwrights, playwright, cinema, plays, play",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.24359,3
SmithSUPERTRIMMED,THE 361 Screenwriting ,The means methods writer television cinema Analysis structure dialogue selected films Prerequisite 261 262 permission Enrollment limited 12 Writing sample required,"cinema, films",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.16667,2
SmithSUPERTRIMMED,ENX 100 Environment and Sustainability: Notes from the Field ,This 1credit lecture series introduces theory practice fields environment sustainability climate gain insight education skills critical thinking analysis variety environmental issues sustainability contexts Speakers including distinguished alumnae drawn five colleges Pioneer Valley beyond Graded SU This repeated 1,arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.01316,2
SmithSUPERTRIMMED,ENX 100 Environment and Sustainability: Notes from the Field ,This 1credit lecture series introduces theory practice fields environment sustainability climate gain insight education skills critical thinking analysis variety environmental issues sustainability contexts Speakers including distinguished alumnae drawn five colleges Pioneer Valley beyond Graded SU This repeated 1,arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.01316,2
SmithSUPERTRIMMED,ENV 230 Colloquium: Environment and Society in Contemporary China ,China faces range environmental challenges 21st century air pollution water contamination food scarcity energy management deforestation The considers environmental issues examining come Chinese response global measures proposed—and taken—to address Environmental issues placed context social economic political changes occurred China past decades economic growth globalization urbanization population migration media expansion Finally considers China’s traditional attitudes toward nature environment asks role attitudes play today Enrollment limited 18 H N S 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01449,1
SmithSUPERTRIMMED,ESS 230 Body Images and Sport Media ,An exploration sporting images projected media Primary emphasis print electronic journalism including written narratives photography television film digital images The examines presentation reproduction athletic healthy body standard fitness The topic includes issues embodiment cultural symbolism political moral ideologies commercialization S 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.03659,2
SmithSUPERTRIMMED,ESS 240 Exercise and Sport for Social Change ,This class designed wish understand role sport exercise play relation social justice civil rights movements way current inequities influence able participate various types sportexercise methods addressing inequalities injustices chance learn social justice social relate following topics athlete activism coaching administration participation fairness nonprofit community based governmental level interventions Enrollment limit 20 S 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01887,1
SmithSUPERTRIMMED,FMS 430D Honors Project ,A thesis film studies topic creative project 8 fullyear 4 per 4 Normally semesters Please consult director honors departmental website specific requirements application procedures,film,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.08333,3
SmithSUPERTRIMMED,FMS 150 Introduction to Film and Media Studies ,This introduces FMS units pair four scholarly approaches four influential media forms Aesthetics Film History Television Ideologies Video Games Technologies Internet Media Through units ask human desires animate relationship media For purposes people invented evolved technologies How makers audiences seeking These questions help us see fundamental forces unite film television video games Internet media alongside elements distinguish A 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339,1
SmithSUPERTRIMMED,FMS 234 Cinema by Other Means ,This explores articulations “cinema” materials associated film medium Recasting medium practice idea cultural episteme we’ll try think beyond received wisdom “cinema” We’ll investigate broad range unconventional works science fiction protofilmic projections historical avantgarde musique concrète radical exhibition filmperformance practices postwar period including militant film practice socalled Third World We also week discussing works view Smith College Museum Art E A 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06557,1
SmithSUPERTRIMMED,FMS 235 Listening to Cinema ,This explores sound worlds narrative experimental documentary cinema Emphasis placed critical listening regular sound exercises focused analysis individual films Topics addressed aesthetics politics listening sound design voice film music history sound technology The first half devoted sound theory practice soundoriented readings drawn disparate fields including philosophy film theory musicology short fiction In second half undertake historical survey sound technology since late nineteenth century A 4,"cinema, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.08462,2
SmithSUPERTRIMMED,FMS 236 Soundless Specters: The Afterlife of Silent Cinema ,This charts life death silent cinema beginnings film coming sound We exhume cinema’s prehistory motion studies optical toys popular entertainments magic lantern shows wax museums survey critical reception early cinema theoretical debates specificity film medium The second half addresses reception depth Topics nonWestern exhibition practices AfricanAmerican filmmaking spectatorship gender sex censorship historical contemporary practices silent film music afterlife silent cinema contemporary art A 4,"cinema, film",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11719,2
SmithSUPERTRIMMED,FMS 237 The Documentary Impulse ,The drive represent reality animated media makers history In service urgent impossible ambition documentarians used myriad forms media produced form’s complex works This examines done concentrating different approaches documentary observational ethnographic essayistic autobiographical considering work photography film television radio podcasts websites virtual reality Throughout interrogate boundaries documentary mode unique ethical considerations documentary work social cultural technological factors shape documentary’s history current practice A 4,film,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.02344,2
SmithSUPERTRIMMED,FMS 241 Screwball Comedy ,Classic screwball comedies produced 10year period Capra’s It Happened One Night 1934 Sturges’ Miracle Morgan’s Creek 1944 The class screen 20 films years although later films Billy Wilder’s Some Like It Hot 1959 Mann’s Lover Come Back 1961 Coen Brothers’ Intolerable Cruelty 2003 We examine genre historical context examine elements system studios writers producers clothes set designers actors produced astonishingly witty shortlived film genre A 4,"actors, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10606,1
SmithSUPERTRIMMED,FMS 244 Global Media: The Musical! ,This examines film musical global genre traversing range media including film also theater television social media recorded music Since advent synchronous sound film musical become global film industry’s enduring profitable genres What made musical successful world Though much critical scholarly attention paid Hollywood studioera musicals 1930s–’50s scope investigation global focus recent iterations genre A 4,"musicals, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09091,1
SmithSUPERTRIMMED,FMS 246 The Western and American Identity after World War II ,This class examines relation perhaps defining American film genre questions American cinema American identity How Westerns reflective symptomatic vital issues United States history culture How genre help shape define Americans think How genre postwar period us changing needs ideas ideologies American filmmaking United States We consider classical films John Ford revisionist work Sam Peckinpah Robert Altman canonical Westerns considering way used think historical cultural events like Red Scare Civil Rights development robust Queer Public Sphere We also consider recent developments changes genre produced Reagan’s tenure Cowboy President including US foreign policy Latin America currently shifts genre affected digital technology Age New Media A 4,"cinema, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846,1
SmithSUPERTRIMMED,FMS 247 American Film and Culture from the Depression to the Sixties ,This explores relationship film culture crucial decades The American Century It looks evolving connection films audiences extent films symptomatic influential historical periods events social movements ways film genres evolve relation cultural rise Hollywood studio system Among questions consider How Depression Hollywood film style form How evolving ideas American motherhood puzzled American cinema period What important differences way mainstream US cinema European film represented World War II How Civil Rights Red Scare become appropriate topics Westerns Did lighthearted veneer fluffy sex comedies sixties actually hide serious questions labor independent female subjectivity heteronormativity Particular sustained attention paid relations among gender genre race class A L 4,"cinema, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09615,1
SmithSUPERTRIMMED,"FMS 248 Women and American Cinema: Representation, Spectatorship, Authorship ",A survey women American films silent period present examining 1 women represented film images relate actual contemporaneous American society culture politics 2 theoretical formulations expectations realities female spectatorship relate genre star studio systems production distribution modes dominant alternative codes narration developments digital media modes 3 women stars writers producers directors shape respond work dominant considerations women look every sense A 4,"production, films, film",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.07377,2
SmithSUPERTRIMMED,FMS 249 Queer Cinema/Queer Media ,From queer avantgarde Kenneth Anger Su Friedrich The Kids Are All Right Glee queer film television often conflated gay lesbian representation screen Instead collapsing queer cinema representational politics gay lesbian film television look theories practices uphold queerness means contemporary framework America neoliberalism transnational media Screenings New Queer Cinema classics Paris Is Burning It Wasnt Love Poison work multimedia artists including Shu Lea Cheang Issac Julien Carmelita Tropicana PJ Raval Readings Alexander Doty Thomas Elsaesser Kobena Mercer Jasbir Puar B Ruby Rich J Halberstam Jose E Munoz Chris Straayer Hayden White A 4,"cinema, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04348,1
