School,CourseID,Descriptions,Data Science Term,Data Science Analytics,Data Science Engineering,Data Management,Research Methods and Project Management,Business Analytics,Website,Data Visualization,Statistics,Experimental Design,Programming,Algorithms/Modeling/AI,Data Collection,Data Sources,Data Types,Data Analysis,Application,Simulation,Software,Lab,Sum,Weights,category
EastStroudsburgSUPERTRIMMED,CPSC 537 - Advanced Internet and Web Programming (3 credits) ,This covers number advanced topics Internet web programming domain including clientserver architectures web services serviceoriented architectures cloud computing mobile web applications This programming intensive focuses applying technologies design web based application emphasis optimizing performance end product The required implement team project using technologies,cloud computing,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0.12791,0
EastStroudsburgSUPERTRIMMED,CPSC 544 - Real Time Systems (3 credits) ,This introduction problems concepts techniques involved computer systems must monitor control external devices events This includes techniques hardware data collection control functions Applications discussed microprocessor controlled intelligent devices process control For required write paper execute project reflects deeper investigation topics covered,data collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.06098,1
EastStroudsburgSUPERTRIMMED,GSCI 572 - Thesis I (3 credits) ,This focuses development thesis problem design experiment collecting data analysis organization data writing formal thesis report,data analysis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.15625,2
EastStroudsburgSUPERTRIMMED,DMET 581 - Research Project II: Action Research Implementation (3 credits) ,In second research implement action research design order positive learning environment While systematic research learn create observation tool analyze limitations study data analysis interpret data The final product research summary based synthesis research extant data,data analysis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.17143,2
EastStroudsburgSUPERTRIMMED,MGT 502 - Organizational Strategy (3 credits) ,This presents tools techniques organizational strategic planning including internal organizational analysis strengths weaknesses external scanning stakeholders trends environment organization inhabits practice strategic analysis formulation appropriate strategies comprehensive real organization simulation cases capstone integrates functional areas management The concludes consideration strategy implementation issues techniques,simulation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0.05814,3
EastStroudsburgSUPERTRIMMED,MGT 570 - Introduction to Business Research (3 credits) ,The provides opportunity knowledge research methods address business problem research question far greater depth traditional research paper This introduces conducting business research advanced level opportunity develop research questions read extensively academic literature gather analyze data thereby extend learning coursework research setting,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.14634,1
EastStroudsburgSUPERTRIMMED,POLS 529 - International Political Economy (3 credits) ,International political economy IPE concerned mutual interactions political decisions economic transactions socalled market place modern world This provides overview political social economic actors events domestic international public private shape policies economic developments It also covers research methods theories international political economy asks participants assess current developments using theories methods We probe certain policies adopted affect economies industrialized developing nationstates,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.04237,1
EastStroudsburgSUPERTRIMMED,ENGL 510 - Introduction to Professional Writing Research Methods (3 credits) ,This combines introduction traditional academic research historiography sourcereview archival analysis practices appraisal practice using cuttingedge technology driven methods research data mining crowdsourcing online research tools etc employed professional writers working seniorlevel advanced corporate governmental nonprofit contexts,data mining,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,0.125,2
EastStroudsburgSUPERTRIMMED,REED 532 - The Essentials of Literary Coaching (3 credits) ,This foundational designed provide opportunities learn numerous roles responsibilities literacy coaches Emphasis placed topics coaching assessments data collection analysis matching appropriate instructional materials Prerequisite REED 524,data collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0.11538,1
SouthwestBaptistSUPERTRIMMED,EAD 7123. The Superintendency - 3 hours ,Taken conjunction internship analyze discuss topics current problems school district management involving decision making data processing operations research work wages unions management state federal control purchasing,operations research,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.09615,2
SouthwestBaptistSUPERTRIMMED,BUS 6012 Organizational Consulting Practice – 2 hours ,This introduces task relationship dimensions organizational consulting develops foundational competency areas assessment diagnosis problem solving relative organizational performance learn key aspects essential creating implementing effective independent consulting practices support schools nonprofit organizations Data collection analysis key components assist developing skills conducting effective organizational evaluations,data collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0.06818,1
SouthwestBaptistSUPERTRIMMED,EAD 8013. Leadership in Learning – 3 hours ,This designed develop knowledge skills leading effective learning organization work focus latest research trends instructional practice effective districtlevel tools assessing effective implementation practices review various districtwide data collection tools learn various approaches data analysis synthesize latest research professional development practices value connection performance data creating districtlevel Professional Development Plan,"data analysis, data collection",1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,6,0.14286,1
SouthwestBaptistSUPERTRIMMED,PTH 7362.  Capstone - 30 clock hrs ,Capstone problem solving experience address physical emotional psychosocial spiritual equipment educational fiscal needs patients clients complex multisystem deficits Emphasis problem solving professional behaviors team management documentation effective communication skills Prerequisites Successful completion didactic PT courses,team management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.07143,1
SouthwestBaptistSUPERTRIMMED,NUR 5123/4123. Information Systems – 3 hours  ,This advanced combines knowledge computer science information systems nursing science assist management processing nursing data information knowledge wisdom support nursing practice improve delivery nursing care learn information systems design selection health care decision support clinical guidelines delivery health care explore comprehensive approach system selection evaluation implementation project management regulatory policies health care Prerequisite Undergraduate Informatics This eligible concurrent BSN program BSN number NUR 4123,project management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,1
SouthwestBaptistSUPERTRIMMED,BUS 6012.  Organization Consulting Practice – 2 hours ,This introduces task relationship dimensions organizational consulting develops foundational competency areas assessment diagnosis problemsolving relative organizational performance learn key aspects essential creating implementing effective independent consulting practices support schools nonprofit organizations Data collection analysis key components assist developing skills conducting effective organizational evaluations,data collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0.06977,1
SouthwestBaptistSUPERTRIMMED,MGT 5233.  Management for Results – 3 hours ,This places emphasis acquiring knowledge skills typical level organization management courses Its primary topics business intelligence planning organizing controlling leading The distinctive focus teaching manage self accountable measurable results individuals teams,business intelligence,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.08065,2
PurdueSUPERTRIMMED,AAE 25100 - Introduction To Aerospace Design ,300 The role design aerospace engineering Introduction aerodynamics performance propulsion structures stability control weights Layout general arrangement aerospace vehicles Design concept generation selection Computational methods design Trade studies graphical optimization Conceptual design exercise involving aircraft spacecraft Technical presentations communication aerospace engineering,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.03659,2
PurdueSUPERTRIMMED,AAE 36401 - Control Systems Laboratory ,100 Enhance awareness control systems providing handson experience using dynamic systems representative air space vehicles Design control system start finish mapping requirements control solutions process modeling identification controller design PID LeadLag,pid,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.04839,2
PurdueSUPERTRIMMED,AAE 50800 - Optimization In Aerospace Engineering ,300 Formulation optimization problems encountered aerospace engineering Minima functions functionals conditions calculus variations control formulation twopoint boundaryvalue problems Applications typical problems aerospace engineering optimal launch time climb maximum range optimal space trajectories,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03125,2
PurdueSUPERTRIMMED,AAE 51700 - Unsteady Aerodynamics ,300 Review inviscid fluid dynamics Linearized flow theory indicial harmonic responses panel methods unsteady airfoils wings Simple applications dynamic simulation aeroelastic stability Nonlinear theory transonic flow introduction time dependent finite difference methods FORTRAN programming used extensively,simulation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0.04167,3
PurdueSUPERTRIMMED,AAE 51900 - Hypersonic Aerothermodynamics ,300 Aerodynamics satellites planetary reentry Continuum hypersonic flow Inviscid viscous effects boundary layers heat transfer Shock boundarylayer interactions Equilibrium flow hightemperature reacting gases Nonequilibrium effects Kinetic theory rarefied flows Direct simulation Monte Carlo techniques,simulation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.02941,3
PurdueSUPERTRIMMED,AAE 55000 - Multidisciplinary Design Optimization ,300 Basics numerical optimization problem formulation conditions optimality search direction step length Calculusbased techniques univariate multivariate optimization Constrained unconstrained optimization methods Global optimization methods Multiobjective optimization Pareto optimality approaches Recent multidisciplinary design optimization techniques approximations response surface methodology collaborative optimization Applications various methods techniques representative engineering problems culminating final project Ability solve mathematical problems MATLAB IMSL similar software helpful,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.12712,2
PurdueSUPERTRIMMED,AAE 56000 - System-Of-Systems Modeling And Analysis ,300 Introduction features systemofsystems problems problem definition tools role complexity network topology analysis agentbased simulation models architecture analysis metrics multistakeholder problems team projects allow exercise critique methods analyzing systemofsystems problems Some background probability statistics eg random variables probability density distributions sampling methods expected,simulation,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,8,0.11628,3
PurdueSUPERTRIMMED,AAE 56100 - Introduction To Convex Optimization ,300 Introduction convex analysis convex optimization problems algorithms convex optimization measures complexity application convex optimization aerospace engineering Recognition convex optimization problems arise scientific engineering applications Introduction software tools solve convex optimization problems Permission required,optimization,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,7,0.22059,0
PurdueSUPERTRIMMED,AAE 56500 - Guidance And Control Of Aerospace Vehicles ,300 Optimal control theory application trajectory optimization flight control synthesis guidance law development handling qualities stability augmentation autopilots Launch vehicle ballistic missile attitude control AAE 56400 recommended,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.05556,2
PurdueSUPERTRIMMED,ABE 20500 - Computations For Engineering Systems ,300 Development engineering problem solving design skills Use Excel Matlab MathCad problem solving data analysis numerical modeling statistics Introduction elementary statics dynamics materials thermodynamics fluid mechanics energy topics,data analysis,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5,0.14286,2
PurdueSUPERTRIMMED,ABE 30300 - Applications Of Physical Chemistry To Biological Processes ,300 Physical chemical principles associated transport mass momentum energy bioprocesses Principles measuring physical chemical properties description predictive equations evaluation role principles design optimization bioprocesses,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04167,2
PurdueSUPERTRIMMED,ABE 30400 - Bioprocess Engineering Laboratory ,300 Laboratory focused bioprocessing topics fluid flow mixing rheology hydrolysis fermentation biomaterials participate design experiments system set data collection statistical data analysis presentation results,"data analysis, data collection",1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,7,0.27083,0
PurdueSUPERTRIMMED,ABE 31400 - Design Of Electronic Systems ,300 Fundamental aspects circuits microprocessors transducers sensors instrumentation data acquisition presented particular emphasis electronic systems used agricultural biological food applications Laboratory exercises used material constructing testing circuits microprocessor controlled systems data collection monitoring systems,data collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0.08824,1
PurdueSUPERTRIMMED,"ABE 32000 - Solid Modeling, Simulation, And Analysis ",300 Introduction parametric featurebased solid modeling dimensioned 2D 3D engineering drawings tolerancing mechanical dynamic simulation kinematic models analysis simulation simple linkages complex systems mechanism design evaluation visualization animation results interfacing computer aided engineering software Projects involving industrial parts assemblies discussed assigned,"mechanism design, simulation",1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,8,0.17073,0
PurdueSUPERTRIMMED,ABE 33600 - All Terrain Vehicle Design ,300 A structured approach design process including innovation analysis evaluation documentation presentation Design areas focus machinery vehicles agricultural applications During first two weeks define design problem statement work approach timeline Their final report summarize design process steps used solve proposed problem All give brief presentation design last lab meeting Summer,structured approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0.09,2
PurdueSUPERTRIMMED,ABE 45000 - Finite Element Method In Design And Optimization ,300 Fundamentals finite element method used modeling analysis design thermalfluid mechanical systems twodimensional elements boundary value problems heat transfer fluid flow problems structural solid mechanics problems involving beam truss plate shell elements computeraided design optimization machine components structural elements thermalfluid system,optimization,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.04878,2
PurdueSUPERTRIMMED,ABE 48400 - Project Planning And Management ,100 Review topics relevant project planning execution industry including technical communication budgeting team management intellectual property rights contracts timelines select Capstone project assemble project proposal team environment,team management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.09259,1
PurdueSUPERTRIMMED,ABE 48600 - Agricultural Engineering Design ,300 Review topics relevant project planning execution industry including technical communication budgeting team management intellectual property rights contracts timelines select Capstone project assemble project proposal team environment,team management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.09259,1
PurdueSUPERTRIMMED,ABE 52900 - Nonpoint Source Pollution Engineering ,300 Engineering principles involved assessment management nonpoint source NPS pollution Effect NPS pollution ecosystem integrity Use GISmathematical models quantify extent pollution Designimplementation best management practices reduce nonpoint source pollution improve water quality Discussion total maximum daily load TMDL principles processes,engineering principles,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0625,2
PurdueSUPERTRIMMED,ABE 55600 - Biological And Food Process Design ,400 The focus synthesis creation evaluation optimization preliminary process design convert basic biological materials finished product Concepts materials energy balances thermodynamics kinetics transport phenomena biological systems used design processes minimize energy environmental impacts evaluate economic factors maintaining product quality Group projects written oral reports,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02273,2
PurdueSUPERTRIMMED,ABE 55800 - Process Design For Food And Biological Systems ,300 This focus design synthesis creation evaluation optimization processes convert basic biological materials finished product Concepts materials energy balances thermodynamics kinetics transport phenomena biological systems used design processes minimize energy environmental impacts evaluate economic factors maintaining product quality group projects oral written reports,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02326,2
PurdueSUPERTRIMMED,ABE 65100 - Environmental Informatics ,300 This educate manipulation analysis environmental data introducing scripting languages eg cshell python data types eg ASCII binary NetCDF databases eg XML DBF data visualization software eg GMT ArcMap techniques checking data quality working missing data handling diverse sources time series spatial data manipulate check insert data variety sources data input distributed hydrologic model analyze model output learn methods properly documenting data creation metadata longterm archival storage data Skills learned applicable computer operating systems majority work class done UnixLinux environment taking experience programming languages including limited C Fortran Perl Python java Basic two writing scripts macros programs MatLab SPlus R SAS,"data types, data visualization, metadata",0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,7,0.13366,0
PurdueSUPERTRIMMED,AGEC 33000 - Management Methods For Agricultural Business ,300 Management nonfarm agriculturally businesses Topics tools management decision making legal forms business organization basics accounting important financial management techniques Case studies computer simulation game,simulation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0.06,3
PurdueSUPERTRIMMED,AGEC 35200 - Quantitative Techniques For Firm Decision Making ,300 Introduction mathematical programming computing aid agricultural decision making firms linear programming game theory strategy simulation waitingline problem equipment replacement decision multiproduct scheduling methods,simulation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0.08333,3
PurdueSUPERTRIMMED,AGEC 51600 - Mathematical Tools For Agricultural And Applied Economics ,300 This provides first advanced undergraduate specific set applied mathematical tools needed support coursework microeconomics macroeconomics economic programming econometrics The reviews skills concepts number fields mathematics including matrix algebra calculus optimization theory mathematical statistics The emphasizes specific applications economic theory applied problems agricultural economics areas comfortable introductorylevel calculus entering Permission required,"econometrics, optimization",1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0.06863,0
PurdueSUPERTRIMMED,AGEC 55200 - Introduction To Mathematical Programming ,300 Introduction constrained optimization problems solution using mathematical programming techniques Theory implementation linear quadratic integer programming methods examined Applications farm management diet feed rations spatial market equilibrium agricultural sector analysis problems agricultural economics Use computer software packages practical problems,optimization,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,0.07692,2
PurdueSUPERTRIMMED,AGEC 60200 - Preparation And Procedures For Policy Analysis ,300 Research methods scientific methodology problem identification nature policy problems including economic policy readings case studies practice project proposals,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.13158,1
PurdueSUPERTRIMMED,AGEC 61200 - Agricultural Production Economics I ,300 Economic theory empirical research methods management natural resource based production systems Topics analysis response crops livestock production resource allocation economics site specific management commodity supply input demand Concurrent Prerequisite ECON 51100 Summer,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.09091,1
PurdueSUPERTRIMMED,AGEC 61900 - Applied Microeconomic Theory ,300 Provides capability microeconomic theory econometrics analyses economic issues problems work applied producerconsumer problems gain experience uses econometric estimation Topics primaldual approaches direct indirect functions flexible functional forms static optimization separability aggregation risk expectations dynamics demographics Examples drawn consumer producer applications Prerequisite AGEC 65100 ECON 60700 Summer,"econometrics, optimization",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.04255,2
PurdueSUPERTRIMMED,AGEC 63000 - Urban And Regional Economics ,300 The literature discussed urban regional economics covers theoretical texts conceptual statistical empirical applications order introduce economists view spatial variation economic outcomes This ranges coverage theory industrial location choice theoretical empirical analysis spatial distribution economic activities agglomeration theory industrial clusters central place theory theoretical empirical explanations spatial structure cities working regional labor markets migration The covers various empirical tools utilized spatial data analysis spatial econometrics modeling regional economies interrelations interregional inputoutput analysis Prerequisites AGEC 20300 ECON 34000 ECON 51100,"data analysis, econometrics",1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,7,0.07595,0
PurdueSUPERTRIMMED,AGEC 63100 - The Theory And Practice Of Spatial Econometrics ,300 This deals analysis spatial data centers exploratory tools developed spatial statistics GIScience econometric models main focus spatial econometrics During theoretical basis analysis spatial data spatial models covered This theoretical angle combined ample opportunities acquire handson experience analysis spatial data To effect uptodate software GeoDa R Stata Matlab used A good working knowledge basic statistics regression techniques needed Prior experience GIS helpful required Prerequisites AGEC 45100 AGEC 65000 ECON 67100 STAT 41700 STAT 51200 STAT 51700,econometrics,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,7,0.09211,0
PurdueSUPERTRIMMED,AGEC 65400 - Economic Dynamics ,200 Focuses application tools dynamic optimization problems economics Covers continuoustime discretetime dynamic optimization techniques including calculus variations optimal control theory dynamic programming Applications drawn range problems microeconomics macroeconomics including current topics agricultural economics natural resource economics investment theory meets weeks 1 10 Prerequisite AGEC 65200 ECON 60700,optimization,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0.07447,2
PurdueSUPERTRIMMED,AGEC 68700 - Problem Solving And Project Management For Decision Makers ,300 Develops structured approach problem solving including problem definition development alternatives identifying consequences assessing tradeoffs making informed choices Research methods project management concepts addressed A business analysis project framed completed part capstone business analysis Prerequisite EMBA Food Agr Business majors Permission department required Summer,"project management, research methods, structured approach",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.21591,1
PurdueSUPERTRIMMED,ASM 49400 - Project Planning And Management ,100 Discussion topics relevant project planning execution industry including technical communication budgeting team management intellectual property timelines Student teams develop project proposal address contemporary issues agricultural systems management,team management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.08929,1
PurdueSUPERTRIMMED,ASM 49600 - Project Planning And Capstone Project ,100 400 Topics relevant project planning execution industry including technical communication budgeting team management intellectual property timelines develop project proposal address contemporary issues agricultural systems management complete plan contemporary issues agricultural systems management Permission required Summer,team management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.06944,1
PurdueSUPERTRIMMED,ASM 54000 - Geographic Information System Application ,300 Fundamentals GIS analysis applied environmental agricultural engineeringrelated problems Topics data sources spatial analysis projections creating data metadata conceptualizing solving spatial problems using GIS,metadata,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0.14583,0
PurdueSUPERTRIMMED,AGRY 55300 - Introduction To SAS For Statistical Analysis ,100 Introduction SAS programming language exposure programming languages Basics programming languages SAS concepts data input manipulation Introduction SAS graphs univariate statistics simple statistics classification data analysis variance simple multiple regression Summer,data analysis,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,5,0.30645,0
PurdueSUPERTRIMMED,ANTH 30600 - Quantitative Methods For Anthropological Research ,300 This provides introduction broad statistical methods used 4fields Anthropology It covers elementary probability theory basic concepts statistical inference study design The motivate statistical methods data analysis visualization It designed intend focus anthropological discipline It would also benefit variety interested 1 quantitative science literacy planning work 2 joining workforce becoming part educated citizenry There prerequisites Statistics Mathematics Departments,data analysis,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0.12931,0
PurdueSUPERTRIMMED,ANTH 42800 - Field Methods In Archaeology ,10 90 Introduces basic field laboratory methods contemporary archaeology methods site survey mapping excavation excavation archaeological sites basics archaeological data analysis classification computerbased analysis archaeological data Permission required Summer,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.12069,2
PurdueSUPERTRIMMED,ANTH 69600 - Research MS ,100 1800 Research activities MS degree Possible activities might limited data collection individualized reading project work participation group research meetings proposal project writing Activities must approved faculty supervisor Permission required Summer,data collection,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0.1129,1
PurdueSUPERTRIMMED,AD 31500 - Design Methodology ,300 This fundamental concepts design methodology Studies various problemsolving research methods designer society,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.19231,1
PurdueSUPERTRIMMED,AD 53200 - Cognition In Design ,300 This focuses understanding cognitive issues theories design exposed different cognitive models phases designing interactive systems They develop cognitive perspective analyze user experience develop interaction design,user experience,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.09615,2
PurdueSUPERTRIMMED,AD 55000 - Research Methods In Art And Design ,300 An intensive research methods assist developing topic directed study Introduction various research tools exercises exploring issues style content organization research methods art design Permission department required,research methods,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0.22222,1
PurdueSUPERTRIMMED,AT 30900 - Unmanned Autonomous Aerial Systems ,300 This includes construction flight test demonstration fully autonomous aircraft System performance monitored real time Post flight analysis system performance evaluation optimization covered Summer,optimization,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0625,2
PurdueSUPERTRIMMED,AT 31000 - Aerospace Enterprise Organization ,300 This provide understanding ways aerospace enterprises structured organized A thorough examination existing theoretical organizational structures conducted Legal tax managerial implications business organizations investigated create actual business manage Summer,enterprises,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03448,2
PurdueSUPERTRIMMED,AT 47000 - Aircraft Powerplant Research And Technology ,000 1800 Aircraft powerplant research test data analysis including advanced engine operations instrumentation propulsion system design design analysis computer data acquisition systems aircraft powerplants studied Summer,data analysis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.13462,2
PurdueSUPERTRIMMED,AT 48800 - Flight Testing ,100 This presents experimental methods determining aircraft performance flight qualities Case studies utilizing flight training device aircraft assigned data collection analysis Permission department required Summer,data collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0.12,1
PurdueSUPERTRIMMED,AT 50500 - Research Methods In Aviation ,300 This explores practical approach research applies identifying exploring pragmatic problems aviation industry settings Industry based problems issues often diversity research skills quantitative qualitative order effectively address dynamic problems complex often highrisk work environments This offers overview mixed research methods lends practical problem solving industry This also online format Permission required Summer,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0.08654,1
PurdueSUPERTRIMMED,AT 52500 - Process Improvement And Simulation ,300 This explores process modeling simulation applied decisionmaking process design improvement Emphasis placed understanding application process simulations business problems including using fundamental statistical methods solution industry relevant problem By planning executing computerbased simulation supporting aviation aerospace process design improvement project improve analysis project management skills In addition simulation preparing visualizations process also included increased understanding process interactions Tyically Summer,"project management, simulation",1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,8,0.19492,0
PurdueSUPERTRIMMED,BMS 63100 - Flow Cytometry: Theory ,200 A thorough excursion theory flow cytometry An understanding technology operates applications exist Covers optical systems including filters light excitation emissions fluorescent dyes fluorescent molecules electronics including detection systems signal processing data analysis computer applications A discussion lasers light sources quality control Overview application areas medical sciences biological research possible areas,data analysis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,0.06863,2
PurdueSUPERTRIMMED,BCHM 32200 - Analytical Biochemistry II ,200 Modern biochemical techniques purification characterization biological macromolecules focus proteins nucleic acids This projectoriented begin purifying enzyme chromatography characterizing various aspects enzyme gene Emphasis placed quantitative analysis properties enzymatic activity molecular interactions gene expression principles designing assays measure biochemical phenomena Use bioinformatics tools computer software data mining facilitate data analysis integrated The culminate preparation manuscriptstyle report describing enzymegene characterization,"data analysis, data mining",1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,0.11017,2
PurdueSUPERTRIMMED,BIOL 28700 - Organisms And Populations ,200 Laboratory field exercises focused organismal biology After two oneweek labs organismal diversity lab structured series threeweek modules incorporating literature review hypothesis design testing statistical methods data analysis interpretation The modules physiology behavior population dynamics community interactions Designed biology majors qualified nonmajors,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0.17857,2
PurdueSUPERTRIMMED,BIOL 28900 - Honors Laboratory In Organisms And Population ,200 Laboratory field exercises focused organismal biology The consists three fiveweek modules incorporating literature review hypothesis design testing data analysis interpretation The modules population genetics physiology animal behavior Designed honors biology majors qualified nonmajors,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0.10294,2
PurdueSUPERTRIMMED,BIOL 44212 - Microscopy And Cell Biology ,100 In fiveweek module learn prepare specimens viewing fluorescence microscopy Specimens mammalian tissue culture cells zebrafish embryos The emphasis staining cytoskeleton preparations utilizing antibodies fluorescence probes The specimens viewed widefield confocal laser scanning fluorescence microscopy Images acquired processed analyzed modern computational methods learn basics cell culture immunocytochemistry fluorescence microscopy digital image processing data analysis At end prepare PowerPoint presentation images data,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.04918,2
PurdueSUPERTRIMMED,BIOL 58500 - Ecology ,300 Ecological processes dynamics populations communities ecosystems physical physiological behavioral population genetic factors regulating population community structure case studies field studies simulation models life history attributes competition predation parasitism mutualism,simulation,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0.05,3
PurdueSUPERTRIMMED,BIOL 61100 - Crystallography Of Macromolecules ,300 The special techniques required structure determination biological macromolecules Symmetry macromolecules Data collection processing The isomorphous replacement technique The molecular replacement technique Use anomalous dispersion Restraint constraint refinement Computational techniques Prerequisite BIOL 51100 Permission required,data collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.07143,1
PurdueSUPERTRIMMED,BME 30600 - Biotransport Laboratory ,200 Practical experience transport principles physiological systems presented inquirybased modules Modules contain elements computer simulation experimental design implementation data analysis address biomedical applications,"data analysis, simulation",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0.15217,3
PurdueSUPERTRIMMED,BME 49000 - Professional Elements Of Design ,100 This advances enhances design tools concepts knowledge relevant biomedical engineering design work individually small teams investigate topic context specific senior design project preparation lab Topics project management human animal subjects ethics regulatory affairs literature patent searching entrepreneurship,project management,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0.13158,1
