,School,CourseID,Descriptions,Data Science Term
67,SmithSUPERTRIMMED,KOR 202 Korean II ,Intermediate Korean II is the second part of a oneyear intensive for who have already completed the intermediatelevel Korean Intermediate Korean I or who have the equivalent language competence in Korean Designed for seeking to become bilingual or multilingual this provides numerous and varied opportunities to develop and practice speaking listening reading and writing skills Activities include expanding vocabulary conversing in authentic contexts conversation cafe studying grammar intensively reading stories and news articles reviewing Korean films and Korean film making Prerequisite KOR 201 or permission of the instructor,"films, film"
68,SmithSUPERTRIMMED,ECO 360 Economics of Crime ,This is designed with two central goals First use microeconomic and econometric tools to explore and understand crime and incarceration Relevant topics include but are not limited to Are criminals rational economic actors What policies most efficiently mitigate the social costs associated with criminal activity What role does incarceration play in deterrence incapacitation and rehabilitation Second develop the key tools for economic work including analytical thinking and writing as well as research and presentation skills S 4,"actors, play"
69,SmithSUPERTRIMMED,ECO 224 Environmental Economics ,The economic causes of environmental degradation and the role that markets can play in both causing and solving pollution and resource allocation problems Topics include resource allocation and sustainability costbenefit analysis pollution standards taxes and permits public goods and common property resources Prerequisite ECO 150 S 4,play
70,SmithSUPERTRIMMED,ECO 211 Economic Development ,An overview of economic development theory and practice since the 1950s Why have global economic inequalities widened What economic policies have been implemented in the developing countries of Asia Latin America Africa and the Middle East in search of economic development what theories underlie these policies and what have been the consequences for economic welfare in these regions Topics include trade policy protectionism versus free trade financial policy industrial development strategies formal and informal sector employment women in development international financial issues lending balance of payments deficits the debt and financial crises structural adjustment policies and the increasing globalization of production and finance Prerequisites ECO 150 and ECO 153 S 4,production
71,SmithSUPERTRIMMED,ECO 295 International Trade and Commercial Policy ,An examination of the trading relationships among countries and of the flows of factors of production throughout the world economy Beginning with the theories of international trade this moves on to examine various policy issues in the international economy including commercial policy protectionism and the distribution of the gains from trade multilateral trade negotiations preferential trade agreements the impact of transnational firms and globalization immigration and trade and economic development Prerequisite ECO 250 S 4,production
72,SmithSUPERTRIMMED,ECO 375 Seminar: The Theory and Practice of Central Banking ,What role do central banks play in the management of shortrun economic fluctuations What has driven the recent global trend towards more powerful and independent centralbanking institutions This explores the theoretical foundations that link central bank policy to real economic activity Building on this theoretical background the monetary policy frameworks and operating procedures of key central banks are then examined Much of the analysis focuses on the current practices of the US Federal Reserve and the European Central Bank with a view to identifying the relative strengths and weaknesses of the two institutions Prerequisite ECO 220 ECO 253 and a in either international finance or money and banking such as ECO 275 or ECO,play
73,SmithSUPERTRIMMED,ECO 395 Seminar: Topics in International Trade ,The globalization of the world economy has contributed to both boom and crisis This seminar explores selected topics relating to the increased openness of national borders to the flow of goods and services labor and real capital For 2017 the seminar will pay special attention to the impact of globalization on income inequality and national identity In particular we will examine whether international trade immigration and emigration play a significant role in the growth of income inequality both within and among nations over the past several decades and if they do what if anything might be done to attenuate or reverse these trends Prerequisites ECO 250 and one 200level in international economics or the equivalent S 4,play
74,SmithSUPERTRIMMED,EDC 511 Rethinking Equity and Teaching for English Language Learners ,The focus of this is to prepare teachers to shelter their English language instruction by increasing their knowledge of student variation and cultural considerations second language acquisition theory English language arts literacy English language development standards and assessments and effective practices in English language learner ELL instruction Participants learn to tailor their instruction for ELLs by including rigorous academic language and vocabulary development readings of complex gradelevel informational and literary texts and discussion and writing in response to texts and also by developing content standards for various academic disciplines 4,arts
75,SmithSUPERTRIMMED,HST 390 Seminar: Teaching History ,A consideration of how the study of history broadly conceived gets translated into curriculum for middle and secondary schools Addressing a range of topics in American history develop lesson and unit plans using primary and secondary resources films videos and internet materials Discussions focus on both the historical content and the pedagogy used to teach it Open to upperlevel undergraduates and graduate Does not count for seminar in the history major H 4,films
76,SmithSUPERTRIMMED,ENG 399 Teaching Literature ,Discussion of poetry short stories short novels essays and drama with particular emphasis on the ways in which one might teach them Consideration of the uses of writing and the leading of discussion classes For upperlevel undergraduates and graduate who have an interest in teaching Enrollment limited to,drama
77,SmithSUPERTRIMMED,EGR 290 Engineering Thermodynamics ,Modern civilization relies profoundly on efficient production management and consumption of energy Thermodynamics is the science of energy transformations involving work heat and the properties of matter Engineers rely on thermodynamics to assess the feasibility of their designs in a wide variety of fields including chemical processing pollution control and abatement power generation materials science engine design construction refrigeration and microchip processing topics include first and second laws of thermodynamics power cycles combustion and refrigeration phase equilibria ideal and nonideal mixtures conductive convective and radiative heat transfer Prerequisite EGR 110 CHM 111 or 118 corequisite MTH 212 Enrollment limit of 20 N 4 Niveen S Ismail Denise Annette McKahn Normally both and semesters,"production, designs"
78,SmithSUPERTRIMMED,ENG 110 Writers on Writing: An Introduction to the Craft and Business of Writing Narratives ,In a series of seven lectures writers—creative nonfiction authors playwrights novelists screenwriters documentarians and short story writers—provide an overview of the practice of creating narratives from specific disciplinary perspectives Editors publishers agents and producers reflect on the publication and production process Speakers discuss researching revising publishing and producing texts and read from their work to provide examples They also explore questions of style voice and genre SU only Only meets during the first half of the semester Jan 30–Mar 13 A 1,"playwrights, production"
79,SmithSUPERTRIMMED,ENG 199 Methods of Literary Study ,This teaches the skills that enable us to read literature with understanding and pleasure By studying examples from a variety of periods and places learn how poetry prose fiction and drama work how to interpret them and how to make use of interpretations by others English 199 seeks to produce perceptive readers well equipped to take on complex texts This gateway for prospective English majors is not recommended for simply seeking a writing intensive Readings in different sections vary but all involve active discussion and frequent writing Enrollment limited to 20 per section WI L 4 Floyd D Cheung Jina Boyong Kim Richard H Millington Andrea Stephanie Stone Normally both and semesters,drama
80,SmithSUPERTRIMMED,ENG 201 The English Literary Tradition II ,In this we journey from the Romantics to the Victorians to the Modernists reading a wide variety of poetry plays and novels from the nineteenth century to the twentyfirst We read some of the most important strange beautiful and complex texts of the English literary tradition while considering the formations and deformations of that tradition with its inclusions and exclusions its riches and its costs its ceaseless attention to and radical deviations from what is past or passing or to come Authors may include Blake Conrad Dickens Eliot Equiano Keats Joyce Rossetti Tennyson Walcott Wilde Woolf and Wordsworth WI L 4,plays
81,SmithSUPERTRIMMED,ENG 223 Contemporary American Gothic Literature ,This traces the emergence of a 21stcentury gothic tradition in American writing through texts including novels films and television shows We analyze the shifting definitions and cultural work of the Gothic in contemporary American literature in the context of political and cultural events and movements and their relation to such concerns as race gender class sexuality and disability From the New Mexican desert to the rural south from New York City San Francisco and the suburbs of Atlanta to cyberspace these literary encounters explore an expanse of physical psychological intellectual and imagined territory A L 4,films
82,SmithSUPERTRIMMED,ENG 224 Frankenstein: The Making of a Monster ,At the age of 19 Mary Shelley began writing the first science fiction novel Frankenstein not only describes fears about monstrosity and accelerating technology it also sets the stage for continuing discussions about gender reproduction race ethics and disability To celebrate this groundbreaking novel’s 200th anniversary this cotaught class will explore the making of the text alongside its monstrous legacy in contemporary culture We will look at the novel’s influences and afterlives – from the Frankenstein collection in Smith’s rare book room to a range of films electronic novels and comics that reveal the enduring role of gothic monstrosity today Meets on alternating days at Smith and Amherst College Enrollment limit of 36 E L 4,films
83,SmithSUPERTRIMMED,"ENG 229 Turning Novels Into Films: Imperialism, Race, Gender and Cinematic Adaptation ",“Not as good as the book” is a frequent response to film adaptations of novels Adaptation studies an interdisciplinary field that combines literary and film studies rejects this notion of “fidelity” how faithful a film is to its source and instead reads literature and film as equal but different artistic and cultural forms where the film may translate transmute critique or reinterpret the novel This will look closely and analytically at some paired fiction and film adaptations that focus on issues of imperialism race class and gender We’ll begin with some classics Austen’s Mansfield Park Forster’s Passage to India move to international postcolonial fiction and film Tagore’s Home and the World Ondaatje’s The English Patient and end with US texts about nonwhite hyphenated citizens Lahiri’s Namesake Stockett’s The Help We will also read some critical and theoretical essays to frame our key concepts and conversations Prerequisites At least one college level in literature or film,film
84,SmithSUPERTRIMMED,"ENG 233 Re-forming America: Region, Race, and Empire ",Reforming the nation after the Civil War was no easy feat During the period between 1865 and 1914 how did regions recently at war with one another view America differently How did people of different races classes genders and other identities define their relationship to the nation What role did empirebuilding science and industrialization play in the reforming of America into the superpower that it would become in the twentieth century This engages American writers as they explore these and other questions of meaning value and power—with an emphasis on writers who shaped critiqued and stood apart from their rapidly changing society L 4,play
85,SmithSUPERTRIMMED,ENG 249 Literatures of the Black Atlantic ,Visiting the pulpits meeting houses and gallows of British North America to the colonial West Indies and docks of Liverpool to the modern day Caribbean US Canada UK and France this analyzes the literatures of the Black Atlantic and the development of black literary and intellectual history from the 18th to the 21st century Some key theoretical frameworks which help inform our study of literature emerging from the Black Atlantic include diaspora transnationalism internationalism and cosmopolitanism Readings range from early African diasporic sermons dying words poetry captivity and slave narratives to newspapers essays novels drama and film L 4,"drama, film"
86,SmithSUPERTRIMMED,ENG 267 Asian American Literature ,Although we sometimes think only of modernday authors like Amy Tan or Jhumpa Lahiri when we think of Asian American literature in fact Asian Americans have been writing and publishing in English since at least 1887 In this we read selected Asian American poetry novels short stories plays and films produced from the late 19th century until the present We consider how works engage with issues that have always concerned Asian Americans like identity development and racism Also we pay attention to how works speak to concerns specific to their period such as the exclusion acts of the 1880s the proletarian movement of the 1930s the decolonization of South Asian and Southeast Asian countries since the 1940s and the increasing size and diversity of the Asian American population in the late 20th century At all times we attend closely to matters of language and form L 4,"films, plays"
87,SmithSUPERTRIMMED,"ENG 275 Witches, Witchcraft and Witch Hunts ",This has two central ambitions First it introduces themes of magic and witchcraft in mostly American literature and film We work together to figure out how the figure of the witch functions in stories novels and movies what witches and witchcraft mean or how they participate in the texts’ ways of making meaning At the same time we try to figure out how witches and witchcraft function as loci or displacements of social anxiety—about power science gender class race and politics Since the identification of witches and the fear of witchcraft often lead to witch panics we finally examine the historical and cultural phenomenon of the witch hunt including both the persecution of persons literally marked as witches and the analogous persecution of persons Communists sexual outsiders etc figuratively “hunted” as witches have been Open to at all levels regardless of major E L 4,film
88,SmithSUPERTRIMMED,ENG 277 Postcolonial Women Writers ,A comparative study of 20thcentury women writers in English from Africa the Caribbean South Asia and Australia We read novels short stories poetry plays and autobiography in their historical cultural and political contexts as well as theoretical essays to address questions such as How have women writers addressed the dual challenge of contesting sexism and patriarchy from within their indigenous cultures as well as the legacies of western imperialism from without How have they combined feminism with anticolonialism How have they deployed the act of writing as cultural work on multiple counts addressing multiple audiences challenging different stereotypes about gender sexuality race ethnicity What new stories have they told to counter older stories what silences have they broken How have they renegotiated the public and the private or called attention to areas often ignored by their male contemporaries such as relations among women familial dynamics motherhood bodily desire or the gendered effects of migration and diaspora Writers include Anita Desai Kamala Das Thrity Umrigar Deepa Mehta Ama Ata Aidoo Bessie Head Nawal el Saadawi Jamaica Kincaid Michelle Cliff Zadie Smith Sally Morgan Prerequisite a WI L 4,plays
89,SmithSUPERTRIMMED,ENG 283 Victorian Medievalism ,19thcentury revivals and transformations of medieval literature arts and social institutions the remaking of the Middle Ages in the image of Victorian desires and aspirations Arthurian legend in medieval and 19thcentury England the Gothic revival in British art and architecture the cult of Chaucer controversies over women’s education and the idealization of medieval communities in Victorian social theory L 4,arts
90,SmithSUPERTRIMMED,ENG 285 Introduction to Contemporary Literary Theory ,What do we do when we read literature Does the meaning of a text depend on the author’s intention or on how readers read What counts as a valid interpretation Who decides How do some texts get canonized and others forgotten How does literature function in culture and society How do changing understandings of language the unconscious class gender race history sexuality or disability affect how we read “Theory” is “thinking about thinking” questioning common sense critically examining the categories we use to approach literature or any discursive text This introduces some of the most influential questions that have shaped contemporary literary studies We start with New Criticism but focus on interdisciplinary approaches such as structuralism poststructuralism Marxism psychoanalysis New Historicism postcolonialism feminism queer cultural race and disability studies with some attention to film and film theory Strongly recommended for considering graduate work L 4,film
91,SmithSUPERTRIMMED,ENG 291 Lakes Writing Workshop ,An intermediatelevel workshop in which writers develop their skills through intensive reading writing revising and critique Emphasis on narrative writing broadly defined to include a variety of genres depending on the interests of the current holder of the Lakes writing residency Topic changes annually Writing sample and permission of the instructor are required Enrollment limited to 12 Comedy y Cultura Your Humorous Life The student learns how to mine a unique humorous life adventure from their cultural identity and turn this distinct experience into a funny short story Weekly writing storytelling and performing exercises will allow the student to find their unique voice acquire the skills to read their story out loud emphasizing the comedy in their autobiographical work through their storytelling examine storytellers who use humor as their vehicles Michele Serros Adelina Anthony Monica Palacios Marga Gomez and more The class culminates in a public presentation of original short performances Writing sample and permission of the instructor are required L 4,performing
92,SmithSUPERTRIMMED,ENG 296 Advanced Fiction Writing Workshop ,The goal of this workshop is to help more advanced fictionwriting become stronger writers in a supportive context that encourages experimentation contemplation and attention to craft The workshop will include all the traditional elements of a fiction writing workshop focusing on writing skills and technique close reading and the production of new work In addition the workshop will include instruction in mindfulness meditation to help cultivate their powers of concentration observation imagination and creative expression on the page will be asked to submit manuscripts for discussion in class to revise and edit their work and to keep a process journal about their writing practice They will be asked to read fiction by established authors in a range of genres and to lead a class forum discussion on a published short story of their choosing Reading Like A Writer by Francine Prose will be a required text for the class The workshop will also include occasional writing exercises focusing on aspects of craft A writing sample and permission of the instructor are required Enrollment limited to 12,production
93,SmithSUPERTRIMMED,ENG 399 Teaching Literature ,Discussion of poetry short stories short novels essays and drama with particular emphasis on the ways in which one might teach them Consideration of the uses of writing and the leading of discussion classes For upperlevel undergraduates and graduate who have an interest in teaching Enrollment limited to,drama
94,SmithSUPERTRIMMED,ENG 327 Robin Hood: Legendary Outlaw ,In this seminar we trace the evolution of the legend of the greenwood outlaw with his merry men and later his intrepid ladylove through medieval popular tale ballad drama lyric novel and film—from first mention in the late Middle Ages to recent works and current events Everyone knows the social bandit who robs from the rich and gives to the poor hated by the authorities and loved by the people but few have read the early formative texts that first inspired this unceasingly popular legend We also explore and add to the rich legacy of Robin Hood criticism Permission of the instructor required Enrollment limited to 12 L 4,drama
95,SmithSUPERTRIMMED,JUD 259 Jews and American Popular Culture ,Jews’ contributions to American popular culture over the past two centuries from Emma Lazarus’s verse on the Statue of Liberty to Jill Soloway’s television series Transparent Negotiating identity within different popular media with attention to specific Jewish communal rhythms and to the American social political and cultural climate Traces concerns of Jewish American identity in such forms as graphic art comedy music film theater and poetry Topics include immigrant selffashioning intergenerational family dynamics ambivalence around acculturation Holocaust memory and Old World nostalgia and the subversive wit of confessional postmodern voices E,film
96,SmithSUPERTRIMMED,THE 261 Writing for the Theatre ,The means and methods of the playwright and the writer for television and the cinema Analysis of the structure and dialogue of a few selected plays Weekly and biweekly exercises in writing for various media Goal for beginning playwrights to draft a oneact play by the end of the semester Plays by are considered for staging L and P with writing sample required best submitted weeks prior to registration A 4,"playwrights, playwright, cinema, plays, play"
97,SmithSUPERTRIMMED,THE 361 Screenwriting ,The means and methods of the writer for television and the cinema Analysis of the structure and dialogue of a few selected films Prerequisite 261 or 262 or permission of the instructor Enrollment limited to 12 Writing sample required,"cinema, films"
98,SmithSUPERTRIMMED,ENX 100 Environment and Sustainability: Notes from the Field ,This 1credit lecture series introduces to theory and practice in fields related to the environment sustainability and climate change gain insight into how their liberal arts education and skills in critical thinking and analysis apply to a variety of environmental issues and sustainability contexts Speakers including distinguished alumnae are drawn from the five colleges the Pioneer Valley and beyond Graded SU only This can be repeated for 1,arts
99,SmithSUPERTRIMMED,ENX 100 Environment and Sustainability: Notes from the Field ,This 1credit lecture series introduces to theory and practice in fields related to the environment sustainability and climate change gain insight into how their liberal arts education and skills in critical thinking and analysis apply to a variety of environmental issues and sustainability contexts Speakers including distinguished alumnae are drawn from the five colleges the Pioneer Valley and beyond Graded SU only This can be repeated for 1,arts
100,SmithSUPERTRIMMED,ENV 230 Colloquium: Environment and Society in Contemporary China ,China faces a range of environmental challenges in the 21st century air pollution water contamination food scarcity energy management and deforestation The considers these environmental issues examining how they have come about the Chinese response to them their global impact and the measures being proposed—and taken—to address them Environmental issues are placed in the context of the social economic and political changes that have occurred in China during the past few decades economic growth globalization urbanization population migration and media expansion Finally the considers China’s traditional attitudes toward nature and the environment and asks what role those attitudes play today Enrollment limited to 18 H N S 4,play
101,SmithSUPERTRIMMED,ESS 230 Body Images and Sport Media ,An exploration of sporting images as projected through the media Primary emphasis is on print and electronic journalism including written narratives photography television film and digital images The examines the re presentation and reproduction of the athletic or healthy body as the standard for fitness The topic includes issues on embodiment cultural symbolism political and moral ideologies and commercialization S 4,film
102,SmithSUPERTRIMMED,ESS 240 Exercise and Sport for Social Change ,This class is designed for who wish to understand more about the role sport and exercise can play in relation to social justice and civil rights movements the way that current inequities influence who is able to participate in various types of sportexercise and methods for addressing these inequalities and injustices will have the chance to learn about social justice and social change as they relate to the following topics athlete activism coaching administration participation fairness and nonprofit community based and governmental level interventions Enrollment limit of 20 S 4,play
103,SmithSUPERTRIMMED,FMS 430D Honors Project ,A thesis on a film studies topic or a creative project 8 for the fullyear 4 per semester 4 Normally both and semesters Please consult the director of honors or the departmental website for specific requirements and application procedures,film
104,SmithSUPERTRIMMED,FMS 150 Introduction to Film and Media Studies ,This introduces to FMS through units that pair four scholarly approaches with four influential media forms the Aesthetics of Film the History of Television the Ideologies of Video Games and the Technologies of Internet Media Through these units we will ask what human desires animate our relationship with media For what purposes have people invented and evolved these technologies How do makers use them and what are audiences seeking in them These questions will help us see the fundamental forces that unite film television video games and Internet media alongside the elements that distinguish them from each other A 4,film
105,SmithSUPERTRIMMED,FMS 234 Cinema by Other Means ,This explores articulations of “cinema” in materials other than those associated with the film medium Recasting the medium as a practice an idea and a cultural episteme we’ll try to think beyond received wisdom about what the “cinema” is We’ll investigate a broad range of unconventional works from science fiction to the protofilmic projections of the historical avantgarde musique concrète and the radical exhibition and filmperformance practices of the postwar period including militant film practice in the socalled Third World We will also devote a week to discussing works on view in the Smith College Museum of Art E A 4,film
106,SmithSUPERTRIMMED,FMS 235 Listening to Cinema ,This explores the sound worlds of narrative experimental and documentary cinema Emphasis is placed on critical listening with regular sound exercises and focused analysis of individual films Topics addressed include the aesthetics and politics of listening sound design the voice film music and the history of sound technology The first half of the will be devoted to sound theory and practice with soundoriented readings drawn from disparate fields including philosophy film theory musicology and short fiction In the second half we will undertake an historical survey of sound technology since the late nineteenth century A 4,"cinema, films, film"
107,SmithSUPERTRIMMED,FMS 236 Soundless Specters: The Afterlife of Silent Cinema ,This charts the life and death of silent cinema from the beginnings of film to the coming of sound and after We will exhume the cinema’s prehistory in motion studies optical toys and popular entertainments such as magic lantern shows and wax museums then survey the critical reception of early cinema and major theoretical debates about the specificity of the film medium The second half of the addresses reception in more depth Topics may include nonWestern exhibition practices AfricanAmerican filmmaking and spectatorship gender sex and censorship historical and contemporary practices of silent film music and the afterlife of silent cinema in contemporary art A 4,"cinema, film"
108,SmithSUPERTRIMMED,FMS 237 The Documentary Impulse ,The drive to represent reality has animated media makers throughout history In the service of this urgent impossible ambition documentarians have used myriad forms of media and produced some of each form’s most complex works This examines how they have done so concentrating on different approaches to documentary observational ethnographic essayistic autobiographical and considering work in photography film television radio podcasts websites and virtual reality Throughout the semester we interrogate the boundaries of the documentary mode the unique ethical considerations of doing documentary work and the social cultural and technological factors that shape documentary’s history and current practice A 4,film
109,SmithSUPERTRIMMED,FMS 241 Screwball Comedy ,Classic screwball comedies were produced in a 10year period from Capra’s It Happened One Night 1934 to Sturges’ Miracle at Morgan’s Creek 1944 The class will screen 20 films from these years although it will include a few later films Billy Wilder’s Some Like It Hot 1959 Mann’s Lover Come Back 1961 and the Coen Brothers’ Intolerable Cruelty 2003 We will examine the genre in its historical context and examine elements of the system studios writers producers clothes and set designers actors that produced this astonishingly witty and shortlived film genre A 4,"actors, films, film"
110,SmithSUPERTRIMMED,FMS 244 Global Media: The Musical! ,This examines the film musical as a global genre traversing a range of media not only including film but also theater television social media and recorded music Since the advent of synchronous sound film the musical has become one of the global film industry’s most enduring and profitable genres What has made the musical so successful the world over Though much critical and scholarly attention has been paid to the Hollywood studioera musicals of the 1930s–’50s the scope of our investigation is global and our focus is on more recent iterations of the genre A 4,"musicals, film"
111,SmithSUPERTRIMMED,FMS 246 The Western and American Identity after World War II ,This class examines the relation of perhaps the defining American film genre to questions of both American cinema and American identity How are Westerns reflective and symptomatic of vital issues in United States history and culture How does the genre help shape and define how Americans think of themselves How did the genre change over the postwar period and what does this tell us about the changing needs ideas and ideologies of both American filmmaking and the United States itself We consider the classical films of John Ford and the revisionist work of Sam Peckinpah and Robert Altman as well as other canonical Westerns considering the way they were used to think through historical and cultural events like the Red Scare Civil Rights and the development of a more robust Queer Public Sphere We also consider more recent developments and changes in the genre as produced by Reagan’s tenure as the Cowboy President including US foreign policy in Latin America and currently shifts in the genre affected by digital technology and the Age of New Media A 4,"cinema, films, film"
112,SmithSUPERTRIMMED,FMS 247 American Film and Culture from the Depression to the Sixties ,This explores the relationship between film and culture during some of the most crucial decades of The American Century It looks at the evolving connection between films and their audiences the extent to which films are symptomatic of as well as influential on historical periods major events and social movements and the ways in which film genres evolve in relation to both cultural change and the rise and of the Hollywood studio system Among the questions well consider How did the Depression have an impact on Hollywood film style and form How were evolving ideas about American motherhood puzzled out in American cinema of the period What were some of the important differences between the way mainstream US cinema and European film represented World War II How did Civil Rights and the Red Scare become appropriate topics for Westerns Did the lighthearted veneer of the fluffy sex comedies of the sixties actually hide some serious questions about labor independent female subjectivity and heteronormativity Particular and sustained attention will be paid to relations among gender genre race and class A L 4,"cinema, films, film"
113,SmithSUPERTRIMMED,"FMS 248 Women and American Cinema: Representation, Spectatorship, Authorship ",A survey of women in American films from the silent period to the present examining 1 how women are represented on film and how those images relate to actual contemporaneous American society culture and politics 2 how theoretical formulations expectations and realities of female spectatorship relate to genre the star and studio systems and other production and distribution modes dominant and alternative codes of narration and developments in digital and new media modes and 3 how women as stars writers producers and directors shape and respond to work within and against dominant considerations of how women look in every sense A 4,"production, films, film"
114,SmithSUPERTRIMMED,FMS 249 Queer Cinema/Queer Media ,From the queer avantgarde of Kenneth Anger and Su Friedrich to The Kids Are All Right and Glee the queer in film and television is often conflated with gay and lesbian representation on screen Instead of collapsing queer cinema into a representational politics of gay and lesbian film and television we look at theories and practices that uphold what queerness means in a contemporary framework of America neoliberalism and transnational media Screenings include the New Queer Cinema classics Paris Is Burning It Wasnt Love and Poison and work by multimedia artists including Shu Lea Cheang Issac Julien Carmelita Tropicana and PJ Raval Readings by Alexander Doty Thomas Elsaesser Kobena Mercer Jasbir Puar B Ruby Rich J Halberstam Jose E Munoz Chris Straayer and Hayden White A 4,"cinema, film"
115,SmithSUPERTRIMMED,FMS 250 Global Cinema After World War II ,The postwar period was a time of increasing globalization which brought about a more interconnected and international film culture But it was also a time during which certain key national cinemas defined or redefined themselves This examines both trends as well as focuses on the work and influence of significant directors and landmark films emphasizing not only cinematic and cultural specificity but also crosscultural and transhistorical concerns What makes a film Italian or Brazilian or British How does national identity help shape any country’s cinema and how do films help shape national identity How do films circulate through other cultures and what kinds of conversations do films from one nation or culture have with others How and when is the idea of nation a counterproductive way to think about cinema How do ideas of history and self inform cinema and vice versa How do we need to adjust our own spectatorship as we engage with films from other places and times We examine films filmmakers and film movements including Italian Neorealism French New Wave New German Cinema Brazilian Cinema Novo Chinese Fifth Generation Hong Kong Action Cinema and the films of Ousmane Sembene Thomas Gutierrez Aléa Satyajit Ray Akira Kurosawa Julie Dash and Spike Lee Satisfies the media histories requirement for the film and media studies major A 4,"cinema, cinemas, films, film"
116,SmithSUPERTRIMMED,FMS 261 Video Games and the Politics of Play ,An estimated 63 of US households have members who play video games regularly and game sales routinely exceed film box office figures As this medium grows in cultural power it is increasingly important to think about how games make meaning This serves as an introduction to Game Studies equipping with the vocabulary to analyze video games surveying the medium’s genres and sampling this scholarly discipline’s most influential theoretical writing The particular focus though is on the ideology operating beneath the surface of these popular entertainment objects and on the ways in which video games enter political discourse Enrollment limit of 30,"film, play"
117,SmithSUPERTRIMMED,FMS 265 Film in the Digital Age ,Film a dominant entertainment form in the twentieth century faces sweeping changes in the twentyfirst Digital technologies are widely replacing film cameras and projectors theatrical exhibition continues to decline as audiences watch movies on smaller and smaller screens and the list of other entertainment forms competing for the public’s attention grows longer each year Appropriating Peter Greenaway’s provocation “Cinema is dead long live cinema” this will consider the challenge digital media present to film’s primacy but also the ways in which film has survived and thrived during this and previous periods of dramatic technological change Prerequisite FMS 150,film
118,SmithSUPERTRIMMED,FMS 282 Advanced Production Workshop ,We will take skills and insights gained in introductory production courses and develop them through the creation of one 10minute project We will learn by making work as well as by researching reading and watching films We may take this opportunity to learn the conventions of our chosen form or we may decide that our content demands formal experimentation and risktaking The will be structured by the projects each student brings to it Prerequisite Introduction to Video Production Application and permission of instructor required Enrollment limited to 10 A 4,"production, films"
119,SmithSUPERTRIMMED,FMS 285 Screenwriting ,This class explores modes of screenwriting that give weight to cinematic elements usually ignored by orthodox screenplay form We treat the pictorial and audiovisual as content rather than mere style and we explore ways to write the visual in addition to dialogue Throughout the class the emphasis for student writing is on personal content and humanscaled stories rather than historical film genres Weekly writing exercises includes both original content and scenes for established characters in finished films or TV shows There are also specific technical exercises built on structural film elements like timelapse etc A first workshop in narrative screenwriting Weekly short writing assignments and inclass workshops of student scenes Longer final project Prerequisite FMS 150 Introduction to Film and Media Studies may also be taken concurrently Enrollment limit 12 Instructor permission required,"films, film"
120,SmithSUPERTRIMMED,"FMS 345 Violence, Mortality and the Moving Image ",If cinema is as André Bazin writes “change mummified” violence and death are among the most dramatic physical changes it can “mummify” This studies the long complex relationship between cinema and these bodily spectacles How has censorship impacted the way violence has been screened How can cameras make the internal processes of death externally visible What are the ethics of filming “real” violence and death in a documentary mode How are cultural attitudes toward violence and death reflected in and shaped by films As a cautionary note this necessarily includes graphic representations of violence and death Prerequisites FMS 150 Enrollment limit of 12 A 4,"cinema, films"
121,SmithSUPERTRIMMED,FMS 430D Honors Project ,A thesis on a film studies topic or a creative project 8 for the fullyear 4 per semester 4,film
122,SmithSUPERTRIMMED,CLT 266 Studies in South African Literature and Film ,Modern South African Literature and Cinema Members of the department,cinema
123,SmithSUPERTRIMMED,FRN 252 French Cinema ,Paris on Screen Members of the department Expected to be in the next 3 years Cities of Light Urban Spaces in Francophone Film Members of the department Expected to be in the next 3 years,film
124,SmithSUPERTRIMMED,FRN 392 Topics in Culture ,Stereotypes in French Cinema Members of the department Expected to be in the next 3 years,cinema
125,SmithSUPERTRIMMED,GER 300 Topics in German Culture and Society ,On the Origins of German Film Art Members of the department Expected to be in the next 3 years Vom Krieg zum Konsens German Film Since 1945 Members of the department,film
126,SmithSUPERTRIMMED,SPN 373 Seminar: Cultural Movements in Spanish America ,Recent Latin American Films Bridging the Public and the Private Members of the department Expected to be in the next 3 years Literature Film and the Transnational Imagination in Latin America Members of the department Expected to be in the next 3 years,"films, film"
127,SmithSUPERTRIMMED,THE 242 Acting II ,Acting and Directing Actors for the Camera Members of the department Expected to be in the next 3 years,actors
128,SmithSUPERTRIMMED,FYS 101 The Lives of Animals: Literature and the Nonhuman ,In this we will track animals across a range of poems stories novels essays and films that try to imagine what it is like not to be human From stories of people transforming into animals to texts that insist that we have no clue what animals really feel we will consider the various ways that writers distinguish—or refuse to distinguish—humans from other animals Why we will ask are literature and art so haunted by animal life We will discuss zoos pets fables cartoons animal rights vegetarianism anthropocentrism and extinction Enrollment limited to 16 firstyear E WI 4,films
129,SmithSUPERTRIMMED,FYS 107 Women of the Odyssey ,Homer’s Odyssey presents a gallery of memorable women Penelope above all but also Nausicaa Calypso and Circe Helen plays a cameo role while Clytemnestra is regularly invoked as a negative example Together these women define a spectrum of female roles and possibilities the faithful wife the bridetobe the temptress the adulteress the murderer We begin with a careful reading of the Odyssey then study the afterlife of its female characters in the Western literary tradition Readings are drawn from authors both ancient Homer Aeschylus Sophocles Euripides Ovid and modern HD Robert Graves Louise Glück Margaret Drabble This counts toward the classics classical studies and study of women and gender majors Enrollment limited to 16 firstyear E WI 4,plays
